Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US40109,40109,"Oklahoma County, Oklahoma",8818,1404,1327,774,1219,911,244,176,978,468,720,409,671,358,336,223,906,568,984,566,434,354,534,352,344,211,71,117,50,86,0,247,0,247
0500000US40143,40143,"Tulsa County, Oklahoma",5941,1092,224,170,228,319,397,324,1227,558,1085,537,582,325,248,217,841,615,295,206,246,189,199,196,252,191,43,72,74,126,0,247,0,247
0500000US41047,41047,"Marion County, Oregon",6885,1479,849,694,111,168,426,310,984,978,656,449,642,826,773,581,76,113,582,438,663,420,548,437,501,387,0,270,74,128,0,270,0,270
0500000US42071,42071,"Lancaster County, Pennsylvania",3399,660,353,278,483,260,245,241,363,240,137,145,423,310,307,246,43,73,135,155,355,356,241,218,209,181,105,123,0,242,0,242,0,242
0500000US42077,42077,"Lehigh County, Pennsylvania",7279,1423,1058,594,1634,967,893,584,530,449,464,444,256,208,346,291,363,382,400,256,778,478,205,244,128,162,155,245,0,242,0,242,69,112
0500000US42101,42101,"Philadelphia County, Pennsylvania",26580,2654,5945,1477,3749,1094,1776,729,2397,1292,1582,797,1164,585,1508,679,1837,731,1322,704,1290,781,1939,1075,1050,471,558,394,221,274,0,242,242,344
0500000US44007,44007,"Providence County, Rhode Island",21850,2336,3837,1309,2798,1151,1622,701,1748,850,1234,566,1838,902,641,384,655,448,631,469,2117,1038,1806,665,2008,997,695,493,59,99,161,252,0,284
0500000US48027,48027,"Bell County, Texas",4128,1006,358,251,247,242,352,280,66,90,1213,1091,69,76,320,215,333,223,94,109,238,242,304,214,481,340,0,288,53,86,0,288,0,288
0500000US48029,48029,"Bexar County, Texas",97707,5092,12370,1829,8640,1766,7389,1704,7785,2051,8616,1782,7989,1802,6517,1656,4303,1074,4246,1071,9463,2205,8888,1846,7032,1400,2579,742,987,579,529,490,374,431
0500000US48039,48039,"Brazoria County, Texas",4237,879,440,347,269,228,316,221,325,299,259,227,407,247,438,399,196,220,42,74,421,312,398,249,330,226,178,150,131,140,38,62,49,82
0500000US48061,48061,"Cameron County, Texas",17305,1733,4017,1055,2270,806,1830,683,1435,505,899,374,1007,464,751,327,1055,623,581,359,1389,551,586,262,613,259,599,383,128,147,92,113,53,89
0500000US48085,48085,"Collin County, Texas",7161,1947,451,406,1189,930,487,352,173,228,265,225,320,344,446,331,217,226,217,206,838,871,431,292,1137,1029,609,420,313,216,40,64,28,54
0500000US48113,48113,"Dallas County, Texas",77290,4868,4829,1163,3336,955,7696,1719,9115,1822,7383,1538,7164,1401,6578,1808,5543,1658,4598,1502,6849,1542,5148,1184,4449,1031,2718,1428,909,402,433,330,542,474
0500000US48121,48121,"Denton County, Texas",4771,1074,229,195,523,355,156,192,96,138,387,449,557,378,504,335,274,227,113,145,245,221,1031,763,383,274,185,188,88,109,0,288,0,288
0500000US48135,48135,"Ector County, Texas",5452,1243,402,280,512,328,831,439,515,411,312,272,222,180,869,422,161,168,364,210,428,329,388,286,210,166,72,119,122,153,0,288,44,76
0500000US48141,48141,"El Paso County, Texas",33416,2770,5277,1159,3733,881,3785,870,3092,821,2143,597,2299,716,1594,519,1928,664,1256,588,2860,813,2409,777,1320,547,925,369,144,141,236,237,415,354
0500000US48157,48157,"Fort Bend County, Texas",8927,1338,336,261,576,412,613,428,491,340,362,234,1049,594,600,404,1242,615,110,129,551,266,1383,719,757,406,379,224,286,294,86,105,106,130
0500000US48167,48167,"Galveston County, Texas",3634,888,231,222,165,169,0,288,298,295,170,167,95,110,232,231,949,646,363,340,237,309,235,230,185,160,216,201,100,119,158,164,0,288
0500000US48187,48187,"Guadalupe County, Texas",5546,984,401,268,565,383,639,406,741,436,34,58,446,293,485,374,211,200,175,168,473,392,592,371,586,443,94,155,33,55,71,117,0,288
0500000US48201,48201,"Harris County, Texas",121340,5948,8896,1532,9941,1678,11717,1758,10506,1462,10684,1910,10743,1912,8681,1725,8932,1749,6218,1227,9553,1766,10094,1893,8376,1657,4285,1177,1146,421,848,555,720,400
0500000US48209,48209,"Hays County, Texas",7767,1124,729,490,1011,609,446,355,593,446,222,188,421,367,815,473,609,535,265,240,308,242,670,424,603,426,446,350,604,441,0,288,25,45
0500000US48215,48215,"Hidalgo County, Texas",55482,3740,10896,1943,7926,1501,5971,1384,5975,1357,3805,933,2636,826,2970,962,2915,968,2533,958,2092,822,2888,786,2587,782,875,466,436,398,738,591,239,211
0500000US48303,48303,"Lubbock County, Texas",7533,1057,1129,467,812,346,660,434,759,394,720,295,793,320,398,269,315,220,367,215,735,364,196,165,443,335,133,159,73,88,0,288,0,288
0500000US48309,48309,"McLennan County, Texas",2974,712,268,205,230,194,136,147,270,214,332,285,281,175,174,188,341,280,200,165,249,205,338,259,93,141,62,97,0,288,0,288,0,288
0500000US48329,48329,"Midland County, Texas",3358,849,217,195,97,109,326,253,421,330,497,425,148,159,495,308,120,149,353,261,378,275,98,128,164,149,22,40,22,41,0,288,0,288
0500000US48355,48355,"Nueces County, Texas",13619,2412,2574,1051,1535,559,697,369,873,512,1091,667,1670,1342,780,420,750,431,304,216,700,395,951,381,1313,597,149,179,129,147,103,126,0,288
0500000US48439,48439,"Tarrant County, Texas",51763,3518,3074,1007,2898,1071,4555,1266,5635,1380,4794,1314,4974,1333,3690,1399,3860,1365,2798,1018,4244,939,5112,1211,3795,1322,1372,684,642,455,130,153,190,311
0500000US48451,48451,"Tom Green County, Texas",3284,756,300,257,160,171,116,149,315,251,410,289,343,286,188,171,204,183,121,118,370,234,245,252,346,450,141,144,25,43,0,288,0,288
0500000US48453,48453,"Travis County, Texas",38225,3363,4815,1493,2716,1008,3430,1113,2174,730,2871,909,2627,990,3152,1057,2987,1138,2297,1120,2812,754,4026,1563,2464,874,886,429,553,425,63,104,352,309
0500000US48469,48469,"Victoria County, Texas",4953,930,494,274,249,192,769,429,446,378,389,336,524,361,443,378,100,119,277,255,240,242,404,289,551,373,67,118,0,288,0,288,0,288
0500000US48479,48479,"Webb County, Texas",6774,1478,565,278,963,462,483,249,735,416,250,223,257,179,1114,954,576,303,251,186,186,125,505,295,523,254,216,178,108,131,0,288,42,73
0500000US48491,48491,"Williamson County, Texas",5483,1052,299,207,147,192,83,99,138,172,397,272,163,172,805,464,560,389,388,334,971,526,485,262,782,398,206,181,59,101,0,288,0,288
0500000US49035,49035,"Salt Lake County, Utah",16643,2149,725,383,1227,645,1348,763,1305,562,797,506,1441,699,1217,606,2922,1519,1562,736,1563,791,912,518,916,477,521,305,105,122,0,258,82,137
0500000US51059,51059,"Fairfax County, Virginia",11677,1825,574,563,434,454,763,610,907,572,295,301,702,691,823,494,664,544,891,538,790,519,1259,574,1662,730,410,321,627,311,721,430,155,182
0500000US51153,51153,"Prince William County, Virginia",7239,1528,66,115,55,87,76,125,45,72,472,379,896,780,541,518,702,591,378,392,610,602,427,285,1501,790,470,331,297,265,379,297,324,289
0500000US53025,53025,"Grant County, Washington",4926,859,316,315,274,221,527,350,1139,726,288,258,683,479,238,195,212,203,513,395,309,363,305,390,30,54,43,79,0,268,49,84,0,268
0500000US53033,53033,"King County, Washington",15413,2048,589,436,1725,925,945,720,2400,989,1291,660,1504,896,1042,647,975,603,322,197,826,532,1413,749,1492,757,391,295,91,110,370,261,37,61
0500000US53053,53053,"Pierce County, Washington",5928,1146,257,211,99,120,329,304,294,312,700,411,335,254,212,191,319,208,787,497,1053,597,506,456,464,433,223,183,60,100,84,154,206,257
0500000US53077,53077,"Yakima County, Washington",8944,1483,772,553,673,465,1349,760,866,470,1026,545,711,442,1037,591,200,190,166,171,710,334,827,505,450,377,157,163,0,268,0,268,0,268
0500000US55079,55079,"Milwaukee County, Wisconsin",16481,1882,2238,707,1889,795,1886,727,1481,615,1594,678,1478,709,1092,649,623,316,367,261,2102,1084,578,315,533,387,437,317,129,153,54,94,0,211
