Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US21111,21111,"Jefferson County, Kentucky",65871,2232,10080,1622,4791,1220,4965,974,4847,1144,5215,1351,5344,1367,3381,971,4360,1037,2597,815,4028,1017,4612,1112,7009,1446,1679,661,1646,637,721,288,596,411
0500000US22015,22015,"Bossier Parish, Louisiana",10073,1031,1929,855,591,400,788,507,1138,642,958,504,527,472,755,468,561,473,73,94,567,393,326,283,545,356,160,148,200,261,815,629,140,245
0500000US22017,22017,"Caddo Parish, Louisiana",44110,1813,8436,1509,5614,1461,5085,1410,3269,963,3085,699,2988,946,2527,1043,2677,910,1456,608,2318,719,1915,735,1566,599,1538,690,324,240,483,494,829,484
0500000US22019,22019,"Calcasieu Parish, Louisiana",19471,1521,3633,1165,2625,1197,1958,793,877,407,898,457,871,565,943,532,875,501,968,534,1294,607,1237,598,1829,762,360,360,524,414,296,279,283,367
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",68662,2396,7865,1732,4732,1182,5531,1435,5344,1439,5326,1409,4980,1264,4013,1166,2767,873,3208,1031,4846,1336,6909,1639,6278,1705,2568,955,1416,668,1536,735,1343,727
0500000US22045,22045,"Iberia Parish, Louisiana",8200,806,1123,697,502,339,1335,627,806,582,212,218,973,640,411,314,1135,686,24,45,315,226,584,357,298,247,288,360,156,245,38,68,0,208
0500000US22051,22051,"Jefferson Parish, Louisiana",43953,1742,5054,1296,4522,1340,3991,1010,3998,1172,3294,984,2848,922,1330,561,2378,778,1406,702,2546,964,4413,1156,4764,1219,1313,748,1188,607,617,488,291,280
0500000US22055,22055,"Lafayette Parish, Louisiana",21171,1727,3688,1121,1634,771,2355,951,1051,558,1475,716,815,504,2066,944,1165,600,637,451,1628,684,1537,693,1224,618,774,536,878,637,191,171,53,90
0500000US22071,22071,"Orleans Parish, Louisiana",85170,2600,17447,1685,10551,1518,7526,1140,6552,1238,5884,1039,5483,925,3839,945,3207,801,3510,1011,4324,900,4706,914,5637,1099,2540,710,1418,480,1563,479,983,416
0500000US22073,22073,"Ouachita Parish, Louisiana",18281,1369,4641,1138,2190,815,1443,608,1803,658,1525,721,1127,580,1277,615,776,515,783,431,781,427,894,370,698,389,62,61,45,39,153,184,83,113
0500000US22079,22079,"Rapides Parish, Louisiana",14096,1291,2223,725,1310,621,2252,848,830,449,1398,630,468,265,717,493,160,166,620,509,729,364,1391,558,627,451,240,211,396,249,517,393,218,223
0500000US22097,22097,"St. Landry Parish, Louisiana",12733,768,3380,933,1111,480,1239,571,1283,427,883,447,1234,459,527,311,485,403,181,139,560,362,897,460,133,107,744,490,76,126,0,208,0,208
0500000US22103,22103,"St. Tammany Parish, Louisiana",9822,1050,179,186,901,509,803,619,950,780,145,260,941,519,443,464,654,330,671,499,769,747,857,509,1321,660,299,308,172,218,671,485,46,73
0500000US22105,22105,"Tangipahoa Parish, Louisiana",12249,1367,1576,812,945,423,2232,945,695,560,745,545,386,381,690,638,281,340,181,203,898,469,1420,900,1137,634,236,252,85,125,424,376,318,479
0500000US22109,22109,"Terrebonne Parish, Louisiana",7470,910,987,668,1247,657,553,537,633,539,765,575,628,525,292,289,540,498,271,350,271,386,269,292,435,429,366,397,213,319,0,208,0,208
0500000US24003,24003,"Anne Arundel County, Maryland",32628,1618,1862,951,769,411,1603,949,1163,840,814,511,1076,639,1013,578,2062,912,739,627,2403,1015,3719,1540,4372,1022,4214,1167,1265,595,3421,1138,2133,620
0500000US24005,24005,"Baltimore County, Maryland",85817,2555,5458,1362,2217,735,1643,675,3651,925,2505,1073,2172,865,3346,1119,3287,1032,3513,1136,7069,1468,10190,1852,13907,1993,10344,1658,7079,1367,5948,1527,3488,922
0500000US24017,24017,"Charles County, Maryland",25067,1199,737,475,623,328,344,322,916,673,270,217,706,442,417,321,515,318,923,727,2131,757,1605,592,4365,1036,4070,938,2206,673,3187,901,2052,633
0500000US24021,24021,"Frederick County, Maryland",8382,778,1008,491,425,407,239,350,436,328,171,214,261,265,156,146,149,165,449,466,943,734,661,350,1009,458,991,402,385,246,410,268,689,461
0500000US24025,24025,"Harford County, Maryland",11969,899,1664,726,634,430,132,123,64,112,418,340,0,198,308,241,525,405,423,378,756,419,957,476,1699,712,1311,519,1061,581,1791,770,226,204
0500000US24027,24027,"Howard County, Maryland",20809,1085,460,431,564,401,803,529,529,382,1721,1067,903,917,952,675,350,268,1028,709,580,420,1887,750,2628,975,1889,753,2046,724,1943,684,2526,904
0500000US24031,24031,"Montgomery County, Maryland",68240,2231,4945,1326,2466,1184,2258,847,2346,712,2941,936,3028,1308,2537,973,2526,794,1618,819,5696,1503,6383,1466,10085,1709,5746,1508,5504,1225,5357,1178,4804,1153
0500000US24033,24033,"Prince George's County, Maryland",209213,2883,8427,1292,4658,1106,4689,1029,6796,1430,5153,998,7031,1400,7292,1403,7706,1295,7124,1415,16302,2304,24428,1835,32621,2462,25952,2408,17854,1846,18869,1822,14311,1574
0500000US24037,24037,"St. Mary's County, Maryland",6495,1073,241,292,284,271,495,330,511,555,649,546,423,357,458,425,348,313,166,181,649,621,318,303,728,399,890,626,49,76,211,185,75,132
0500000US24045,24045,"Wicomico County, Maryland",10161,1198,813,453,506,386,916,507,1019,549,935,509,986,878,649,523,802,534,270,229,922,571,708,484,1009,593,313,265,236,341,77,135,0,198
0500000US24510,24510,"Baltimore city, Maryland",146845,3468,23012,2223,11254,1751,10947,1747,8673,1374,7498,1267,8131,1425,7387,1362,7189,1184,5870,1355,12417,2021,14160,2138,14005,1637,7600,1442,3633,1178,2936,777,2133,628
0500000US25005,25005,"Bristol County, Massachusetts",7644,1240,714,432,244,223,449,330,552,329,556,389,1130,744,325,263,262,328,785,546,67,84,837,676,640,359,547,248,253,245,142,140,141,168
0500000US25009,25009,"Essex County, Massachusetts",11211,1278,1612,732,1231,723,251,216,222,258,1013,782,387,240,774,603,496,394,358,417,577,377,1237,573,1337,582,636,371,566,613,172,143,342,304
0500000US25013,25013,"Hampden County, Massachusetts",13613,1235,1944,788,1115,590,662,455,1200,661,182,186,711,379,858,471,1067,529,654,456,1280,529,517,273,1110,526,652,406,781,449,512,332,368,272
0500000US25017,25017,"Middlesex County, Massachusetts",27475,1948,1818,808,2261,813,664,439,1343,716,2033,1018,1223,700,1094,576,1070,621,713,633,1772,690,2921,1051,3272,939,2227,695,1198,552,2568,900,1298,580
0500000US25021,25021,"Norfolk County, Massachusetts",13336,1410,330,345,547,432,594,403,665,538,74,122,704,489,473,422,958,598,677,572,709,533,820,442,2242,778,1291,646,1447,685,1093,663,712,405
0500000US25023,25023,"Plymouth County, Massachusetts",12533,1293,1740,644,271,186,350,270,630,417,464,324,935,541,224,188,506,399,632,463,657,411,1196,700,1678,629,1169,457,482,315,962,473,637,436
0500000US25025,25025,"Suffolk County, Massachusetts",63226,2492,9756,1838,5933,1222,3965,1162,2642,739,2724,857,3021,867,2643,782,3107,1019,2164,754,4286,1009,5833,1281,5588,1159,4308,1088,2185,784,2286,788,2785,833
0500000US25027,25027,"Worcester County, Massachusetts",13253,1155,1209,564,722,404,503,360,233,172,773,491,965,482,898,503,851,477,164,214,1781,663,1313,510,1817,737,839,493,190,172,221,198,774,483
0500000US26021,26021,"Berrien County, Michigan",7789,757,1752,700,1246,488,409,274,586,334,477,272,721,350,466,292,462,393,549,358,129,134,335,228,354,234,161,134,51,64,91,97,0,168
0500000US26025,26025,"Calhoun County, Michigan",6145,647,611,390,748,481,454,311,949,466,325,229,185,155,301,281,578,453,152,172,590,341,688,381,296,303,197,205,34,63,37,65,0,168
0500000US26049,26049,"Genesee County, Michigan",33278,1400,6733,1258,4200,1041,2524,815,2262,792,2208,733,1795,635,1300,546,2692,1016,1136,607,1750,569,2184,715,2495,622,1192,473,202,166,314,220,291,191
0500000US26065,26065,"Ingham County, Michigan",12811,1136,1990,713,1288,664,973,636,1108,718,1093,589,858,527,525,264,269,275,672,420,367,278,814,410,1027,501,925,466,292,268,456,244,154,190
0500000US26075,26075,"Jackson County, Michigan",3468,727,723,472,314,271,327,225,370,226,128,154,185,192,246,195,0,168,28,45,355,300,337,206,150,187,218,183,87,115,0,168,0,168
0500000US26077,26077,"Kalamazoo County, Michigan",9855,888,1378,519,909,535,1184,572,486,385,203,177,587,387,194,198,533,497,277,228,952,575,777,500,1289,654,298,270,186,193,469,359,133,168
0500000US26081,26081,"Kent County, Michigan",21435,1703,3028,889,1882,758,992,574,1640,689,830,459,2307,732,930,634,1495,808,543,317,1791,754,1769,620,2569,881,711,405,601,369,270,243,77,94
0500000US26099,26099,"Macomb County, Michigan",37488,1555,2143,631,2569,1005,2071,666,2822,1075,2410,953,3218,942,1119,447,1748,755,1719,609,2485,813,5719,1345,3589,950,3334,1061,1367,760,841,440,334,342
0500000US26121,26121,"Muskegon County, Michigan",8273,776,1531,563,441,258,872,363,793,447,895,407,1258,489,374,304,364,236,289,243,461,240,137,140,510,304,198,201,0,168,110,148,40,70
0500000US26125,26125,"Oakland County, Michigan",71326,2354,4634,1043,4581,1196,5265,1071,3637,1129,3324,898,5118,1254,3662,829,5059,1344,3483,946,5734,1239,7361,1357,8268,1110,4032,1043,2251,788,2696,815,2221,739
0500000US26145,26145,"Saginaw County, Michigan",13820,1054,2820,842,1841,567,896,463,990,600,1199,599,680,443,1476,643,696,430,352,244,822,471,938,483,781,448,240,192,38,64,15,26,36,43
0500000US26161,26161,"Washtenaw County, Michigan",16886,1336,2909,1100,1222,552,808,388,1124,519,658,390,1446,746,813,408,669,293,1211,514,1382,576,1125,543,1469,558,704,369,523,324,493,323,330,219
0500000US26163,26163,"Wayne County, Michigan",264759,4345,51310,3174,24413,2298,20490,2139,21321,2001,16578,1653,16359,1769,13516,1800,13212,1791,9984,1442,16940,1773,20635,2321,19077,2218,9828,1525,5199,909,4189,854,1708,511
0500000US27003,27003,"Anoka County, Minnesota",5181,632,322,223,292,254,170,185,850,566,549,460,383,330,503,424,77,95,100,100,257,235,300,275,551,436,221,236,112,133,396,294,98,112
0500000US27037,27037,"Dakota County, Minnesota",7574,1056,237,228,173,211,340,319,460,368,307,254,641,527,330,301,846,628,625,408,584,648,725,483,1448,866,109,138,154,216,338,276,257,286
0500000US27053,27053,"Hennepin County, Minnesota",52321,2484,8073,1494,4585,1225,4397,1435,3930,1297,3958,1228,2826,967,3139,995,2650,1029,1730,680,3716,909,4213,1162,4551,1214,2122,814,587,308,1058,458,786,365
0500000US27123,27123,"Ramsey County, Minnesota",20241,1504,3035,930,2185,784,1302,553,1915,831,1446,546,1303,677,1465,649,693,347,1028,568,1178,629,1741,682,1506,607,344,253,619,402,321,278,160,135
0500000US28033,28033,"DeSoto County, Mississippi",14575,1041,372,257,1259,649,565,416,902,503,1460,660,1004,519,824,453,941,582,288,280,1593,646,1231,712,2139,772,553,389,976,621,146,177,322,296
0500000US28035,28035,"Forrest County, Mississippi",9224,1019,1206,558,1029,555,559,471,563,352,856,418,652,471,162,174,623,321,520,406,1089,565,568,346,819,451,80,99,347,399,87,154,64,83
0500000US28047,28047,"Harrison County, Mississippi",17652,1271,2269,790,2908,1117,2058,859,1046,563,1074,554,834,485,1336,871,778,563,579,403,1606,705,845,469,994,654,715,516,287,257,250,256,73,97
0500000US28049,28049,"Hinds County, Mississippi",62808,1823,6519,1282,4378,1057,4980,1296,4812,1069,3907,1122,4155,1130,3797,1065,4877,1130,2394,822,4455,1308,6815,1542,5553,1127,2973,1055,1425,592,1011,454,757,515
0500000US28059,28059,"Jackson County, Mississippi",12059,1076,1904,689,1514,744,758,399,867,568,655,388,229,247,586,502,451,278,646,469,848,428,1918,808,1000,604,521,332,28,47,134,160,0,213
0500000US28067,28067,"Jones County, Mississippi",6980,981,928,738,1255,682,995,700,955,570,176,232,407,330,280,249,216,268,102,127,521,456,710,761,435,342,0,213,0,213,0,213,0,213
0500000US28075,28075,"Lauderdale County, Mississippi",11930,1250,2539,767,2076,890,1040,605,982,526,539,308,59,65,339,204,904,589,479,417,429,253,385,238,808,496,621,491,509,500,221,341,0,213
0500000US28081,28081,"Lee County, Mississippi",9997,814,742,463,1479,644,838,621,682,460,901,558,648,432,478,397,1183,668,302,263,545,406,910,517,779,410,83,136,263,258,0,213,164,258
0500000US28089,28089,"Madison County, Mississippi",14033,1170,1938,814,1370,747,438,351,523,425,843,598,1044,529,724,476,432,340,585,435,1593,630,1359,752,1290,546,727,601,491,369,453,324,223,209
0500000US28121,28121,"Rankin County, Mississippi",9486,1091,644,578,237,276,484,369,487,332,89,109,754,778,1301,886,244,274,832,638,674,465,1351,592,1206,658,536,428,249,259,105,130,293,249
0500000US29047,29047,"Clay County, Missouri",5370,899,442,339,0,187,485,326,826,611,347,296,289,318,394,324,30,53,97,123,365,284,833,640,479,323,365,320,147,167,213,223,58,97
0500000US29095,29095,"Jackson County, Missouri",65977,2168,7534,1412,5720,1299,5257,1085,4864,1202,3518,1051,5465,1227,4346,1341,3674,947,2820,798,4666,1053,6611,1274,5645,1150,2762,770,1299,627,1174,484,622,327
0500000US29183,29183,"St. Charles County, Missouri",6722,949,123,192,63,102,571,537,360,288,0,187,279,222,51,89,786,695,301,390,662,618,520,332,490,347,951,594,871,633,354,297,340,366
0500000US29189,29189,"St. Louis County, Missouri",88989,2747,6707,1550,3353,877,7117,1379,5040,1335,6322,1168,5958,1377,5546,1286,5973,1344,3574,1179,11037,2007,7588,1587,10299,1920,5423,1301,2231,747,1738,620,1083,474
0500000US29510,29510,"St. Louis city, Missouri",60200,2489,12645,1750,5995,1299,4833,1038,4358,916,4540,1022,3750,888,4607,1124,2729,1075,2751,1057,3607,911,3257,828,3076,939,1783,667,745,387,1172,535,352,270
0500000US31055,31055,"Douglas County, Nebraska",24053,1305,3586,1156,1680,645,1673,618,2318,874,2279,857,1343,475,934,506,1296,519,1437,750,1789,752,1695,659,1763,693,440,268,554,443,605,434,661,498
0500000US32003,32003,"Clark County, Nevada",87774,3509,11820,2011,5924,1138,4872,926,6533,1544,5249,1495,5966,1420,5240,1290,4498,1339,3631,1011,6820,1322,7324,1279,9358,1537,3914,888,2007,871,3401,1031,1217,618
0500000US34001,34001,"Atlantic County, New Jersey",15868,1604,2601,886,1331,556,1237,598,1928,837,380,271,1416,1078,1317,740,897,574,623,489,550,399,874,579,711,387,1326,795,209,189,236,240,232,278
0500000US34003,34003,"Bergen County, New Jersey",19082,1918,955,592,523,470,562,439,366,277,933,434,940,584,929,590,795,479,697,524,1366,805,2068,787,2547,951,2188,744,1058,533,1253,637,1902,701
0500000US34005,34005,"Burlington County, New Jersey",25465,1614,877,385,436,257,961,459,1541,588,459,306,1358,664,638,400,1743,806,853,439,2106,717,3006,878,3145,855,4202,1140,1167,381,1743,672,1230,504
0500000US34007,34007,"Camden County, New Jersey",35704,2001,4856,1286,1960,695,2225,723,1720,573,2522,1043,1774,758,1758,795,1334,510,1718,805,2160,869,2623,668,4306,948,2154,633,1398,626,1627,706,1569,801
0500000US34011,34011,"Cumberland County, New Jersey",8345,1120,1656,874,969,642,391,288,569,379,510,453,683,443,171,195,185,147,399,300,301,256,632,309,1004,403,580,363,72,90,214,202,9,16
0500000US34013,34013,"Essex County, New Jersey",112887,2804,15849,1960,8415,1437,8379,1661,7204,1397,7466,1495,6185,1274,5924,1344,5248,1241,3479,1105,9845,1583,9181,1651,9807,1820,5336,1090,4188,1030,3527,1007,2854,831
0500000US34015,34015,"Gloucester County, New Jersey",10276,1008,609,372,644,588,389,338,450,337,397,311,418,341,810,621,154,206,283,246,1127,658,638,439,1272,630,817,394,918,480,833,491,517,442
0500000US34017,34017,"Hudson County, New Jersey",30751,1897,3254,1000,1492,603,1691,607,1672,718,1278,584,1856,683,1920,660,1534,862,1300,657,2893,1096,1851,653,2957,977,3170,961,1969,757,964,572,950,523
0500000US34021,34021,"Mercer County, New Jersey",26511,1951,3298,938,1675,690,2116,717,1204,496,1739,1077,2027,889,1092,528,615,418,674,404,1614,641,2287,938,3055,1017,2538,791,1093,524,1170,631,314,264
0500000US34023,34023,"Middlesex County, New Jersey",26892,1419,1968,1027,1000,564,1116,541,675,489,921,426,1050,597,863,533,826,427,798,480,1588,561,1893,699,4040,1065,2775,958,2229,739,2762,972,2388,895
0500000US34025,34025,"Monmouth County, New Jersey",15422,1219,1431,649,778,385,616,410,645,400,1324,656,1022,497,885,478,342,277,539,381,1146,562,1262,508,1314,506,1566,517,639,337,755,418,1158,666
0500000US34027,34027,"Morris County, New Jersey",5663,888,313,350,238,262,542,439,0,200,194,217,137,233,37,62,202,213,311,258,484,292,256,238,807,449,417,218,443,515,529,481,753,443
0500000US34029,34029,"Ocean County, New Jersey",6150,1197,241,289,415,518,455,531,65,109,576,654,277,243,416,324,386,487,218,224,379,385,672,590,393,342,387,334,355,299,246,192,669,594
0500000US34031,34031,"Passaic County, New Jersey",18790,1343,2868,782,1498,608,1805,671,1487,783,1046,513,777,575,838,412,791,458,974,713,1189,463,1219,535,1699,626,1072,503,703,429,525,330,299,260
0500000US34035,34035,"Somerset County, New Jersey",11092,1420,874,560,392,349,234,217,684,663,174,227,614,671,85,136,382,268,1040,710,525,342,676,405,1518,690,1800,783,493,317,907,546,694,389
0500000US34039,34039,"Union County, New Jersey",41103,2020,3125,850,1792,668,1784,850,1071,519,3093,1097,2337,832,1476,627,2257,756,1198,619,3308,781,4617,1294,4977,962,3362,854,1999,705,2547,693,2160,696
0500000US35001,35001,"Bernalillo County, New Mexico",6460,941,538,357,329,271,261,285,467,334,355,304,401,273,139,152,644,377,520,500,644,400,760,407,720,321,185,199,68,86,193,207,236,191
0500000US36001,36001,"Albany County, New York",15825,1392,2853,1338,1704,754,1625,816,1072,627,878,576,1493,815,410,302,843,597,42,74,1261,643,1148,601,985,625,822,580,55,67,207,280,427,291
0500000US36005,36005,"Bronx County, New York",173794,4591,23905,3053,13444,1916,10101,1667,8797,1758,10454,1827,7788,1724,9082,1649,7975,1454,8155,1670,13686,1960,18524,2424,16969,2056,11955,2134,5191,985,5532,1386,2236,625
0500000US36027,36027,"Dutchess County, New York",10067,1330,600,379,650,496,470,310,438,539,911,701,862,575,364,434,635,372,409,308,222,204,764,454,1822,900,904,483,350,273,367,252,299,250
0500000US36029,36029,"Erie County, New York",49975,2231,10624,1811,4816,1031,3520,760,3743,998,3307,848,2920,763,2454,699,1774,736,2078,742,3379,896,3937,1086,3195,946,2143,651,759,368,868,452,458,422
0500000US36047,36047,"Kings County, New York",314159,5564,44137,3344,19373,2186,15747,2008,15466,1970,13764,1794,15975,2017,15766,2206,13879,1977,10902,1602,24708,2579,28101,3039,38251,2963,21307,2195,14578,1930,13055,1473,9150,1414
0500000US36055,36055,"Monroe County, New York",41157,1679,7166,1267,3499,910,3050,899,3110,841,3626,926,2586,769,1804,544,2111,813,2260,825,2879,759,3485,873,2690,699,1012,454,520,395,911,498,448,326
0500000US36059,36059,"Nassau County, New York",44045,2230,2293,695,1024,437,1157,429,1198,529,1488,618,1543,651,1531,567,1250,451,552,381,1836,657,2876,879,6358,1352,5617,1062,5278,1185,5487,1030,4557,898
0500000US36061,36061,"New York County, New York",99545,4218,18158,2355,11320,1746,7809,1847,5550,1341,4926,1289,5431,1464,4342,1282,2444,759,2367,903,7435,1506,7205,1677,10115,1940,4267,1209,2637,918,2563,895,2976,989
0500000US36063,36063,"Niagara County, New York",5630,721,1238,561,785,361,651,292,263,152,387,371,504,363,419,281,289,205,193,176,80,87,237,226,133,147,385,354,0,192,66,117,0,192
0500000US36067,36067,"Onondaga County, New York",17617,1067,3436,895,2095,645,1678,645,1099,516,1168,519,894,444,812,358,1036,421,899,460,758,295,666,349,769,308,1007,432,443,286,610,417,247,230
0500000US36071,36071,"Orange County, New York",13372,1323,1096,700,312,242,1003,556,561,428,692,491,1275,765,871,542,632,394,163,201,397,322,1323,551,1126,351,1215,495,683,385,1222,587,801,438
0500000US36081,36081,"Queens County, New York",131667,3276,7480,1308,5355,1092,4929,1081,4538,954,6415,1359,5050,1158,6061,1095,5830,1176,5447,1328,9015,1287,15169,1913,21022,1974,12070,1496,8908,1128,8735,1290,5643,937
0500000US36085,36085,"Richmond County, New York",17124,1599,3423,1224,853,557,706,433,511,365,646,376,861,560,325,310,620,346,724,499,948,452,1391,507,2227,807,1142,827,1143,627,643,395,961,634
0500000US36087,36087,"Rockland County, New York",11318,962,980,601,241,244,421,360,647,560,308,295,267,233,573,464,585,400,149,160,902,536,1254,520,1360,495,734,352,972,557,1071,406,854,429
0500000US36103,36103,"Suffolk County, New York",29827,1682,2313,887,1176,780,1345,771,1403,696,920,543,907,585,1015,510,1406,806,651,385,1848,615,2124,802,3135,879,3660,1040,1715,700,3885,1065,2324,798
0500000US36119,36119,"Westchester County, New York",50011,2292,4852,1316,2921,933,2269,787,2127,721,2607,777,1816,683,1721,670,1903,856,1820,798,3541,1007,4508,1305,5290,1104,3870,1009,3518,947,4445,1085,2803,609
0500000US37001,37001,"Alamance County, North Carolina",12874,971,2077,858,1679,764,994,462,520,306,534,303,608,359,947,530,762,512,363,230,1442,758,934,431,793,340,336,242,665,469,203,188,17,23
0500000US37019,37019,"Brunswick County, North Carolina",4612,954,1049,706,682,478,331,254,234,201,274,217,110,121,203,213,67,84,143,133,204,190,700,413,227,200,71,79,211,219,78,108,28,53
0500000US37021,37021,"Buncombe County, North Carolina",5759,1083,613,524,405,229,590,484,420,388,734,493,290,250,329,305,322,283,316,348,201,207,1041,819,310,286,118,127,0,203,0,203,70,106
0500000US37025,37025,"Cabarrus County, North Carolina",11215,1125,1298,615,240,176,489,381,259,192,892,588,930,491,431,459,381,274,121,131,1950,790,1769,620,1283,624,351,226,209,275,273,287,339,427
0500000US37045,37045,"Cleveland County, North Carolina",6522,781,1509,717,672,407,500,343,551,444,422,284,382,277,576,401,350,337,455,357,294,251,443,237,274,222,94,107,0,203,0,203,0,203
0500000US37049,37049,"Craven County, North Carolina",7664,1140,1086,469,922,517,745,436,992,594,146,151,360,274,221,195,313,226,612,455,639,422,330,256,887,713,195,188,174,244,42,66,0,203
0500000US37051,37051,"Cumberland County, North Carolina",46545,1913,4586,834,4698,951,2551,687,4109,798,3688,827,2597,716,1994,524,2497,618,2526,618,3305,749,5128,1045,4839,875,2242,768,780,346,625,342,380,195
0500000US37057,37057,"Davidson County, North Carolina",5417,614,926,392,591,355,640,356,697,487,787,485,188,222,250,286,281,298,310,232,436,403,217,177,0,203,34,59,28,54,32,58,0,203
0500000US37063,37063,"Durham County, North Carolina",45433,1902,4676,1223,3257,990,2443,971,2712,981,2027,978,4265,1434,2363,847,3772,1300,1319,620,4260,1195,3116,903,5122,1380,2645,1029,1429,737,1159,681,868,482
0500000US37067,37067,"Forsyth County, North Carolina",37089,2048,4740,1108,4061,1254,3370,1078,2867,951,2286,795,3360,992,2119,724,2112,759,2126,799,2275,810,3108,1121,2188,912,1114,471,384,293,532,418,447,259
0500000US37071,37071,"Gaston County, North Carolina",13186,1036,1231,511,1210,492,1663,688,1341,649,802,473,1047,463,278,181,959,454,330,277,1163,482,575,290,786,446,845,554,238,248,271,274,447,366
0500000US37081,37081,"Guilford County, North Carolina",66615,2202,8624,1852,6443,1456,4920,1293,5864,1601,4189,1166,5137,1219,3244,1016,3448,1038,4452,987,4018,1188,4250,991,6140,1429,3149,846,1270,523,795,341,672,398
0500000US37085,37085,"Harnett County, North Carolina",8883,832,1271,452,1345,554,602,326,435,265,542,293,480,316,412,234,514,281,219,220,610,364,220,157,1178,414,501,332,149,146,251,213,154,207
0500000US37097,37097,"Iredell County, North Carolina",7395,696,1005,472,407,203,911,438,638,435,330,232,389,279,109,98,502,356,191,184,906,529,683,328,441,278,494,259,251,339,110,135,28,48
0500000US37101,37101,"Johnston County, North Carolina",10503,1081,872,528,538,423,743,423,810,509,373,344,927,583,768,430,971,563,390,273,626,436,695,364,782,469,1476,780,15,25,418,409,99,162
0500000US37119,37119,"Mecklenburg County, North Carolina",123876,3161,10066,1889,6436,1403,7645,1658,5848,1123,7899,1447,7342,1338,7916,1593,7476,1404,5267,1391,12398,1940,13969,1839,15005,2036,8006,1354,3956,1138,2345,672,2302,929
0500000US37127,37127,"Nash County, North Carolina",13969,1401,1337,631,2091,1111,1043,680,922,503,860,587,691,464,1039,736,262,192,601,650,1376,731,1413,787,739,406,482,332,529,660,477,308,107,146
0500000US37129,37129,"New Hanover County, North Carolina",11486,934,1957,821,935,706,1859,811,1423,706,1038,545,1089,499,766,616,234,199,0,203,199,209,450,393,572,306,370,298,219,153,375,317,0,203
0500000US37133,37133,"Onslow County, North Carolina",8542,1297,760,561,336,232,451,599,733,473,918,536,452,482,650,442,355,349,569,537,923,703,876,530,828,466,383,342,0,203,264,254,44,72
0500000US37147,37147,"Pitt County, North Carolina",23358,1372,2745,817,2265,792,2761,1005,416,299,1705,746,1601,878,1181,677,2081,911,730,377,2388,902,2103,841,2007,711,767,406,309,335,193,180,106,121
0500000US37151,37151,"Randolph County, North Carolina",3761,436,435,271,221,223,205,175,243,199,362,240,72,118,326,317,56,90,137,144,477,339,432,356,511,259,160,246,91,128,33,63,0,203
0500000US37155,37155,"Robeson County, North Carolina",10455,765,1791,500,842,310,877,366,701,294,707,328,787,341,703,394,269,169,625,246,714,328,978,372,823,328,220,199,49,81,223,211,146,149
0500000US37157,37157,"Rockingham County, North Carolina",6845,831,968,493,881,502,350,359,441,344,1028,437,239,196,178,230,611,590,303,252,562,397,490,337,335,254,235,239,0,203,224,233,0,203
0500000US37159,37159,"Rowan County, North Carolina",8431,971,1113,618,417,339,1039,782,252,211,246,233,752,515,369,471,532,455,209,224,671,506,1264,735,770,458,261,258,273,228,175,215,88,106
0500000US37179,37179,"Union County, North Carolina",7548,888,306,263,537,345,224,208,507,397,1102,712,0,203,477,245,353,272,288,354,587,283,826,370,1175,457,529,400,422,299,86,111,129,143
0500000US37183,37183,"Wake County, North Carolina",76492,3142,4565,1064,3793,1139,3942,922,2956,1134,3220,1119,4812,1492,5780,1413,4169,1171,3272,1003,8735,1797,9060,1504,10313,2046,5256,1241,2382,840,2566,727,1671,732
0500000US37191,37191,"Wayne County, North Carolina",14067,1039,2687,809,1450,621,1380,605,1168,460,849,481,1168,589,322,205,453,301,774,524,694,357,1269,484,1533,721,165,259,70,85,0,203,85,99
0500000US37195,37195,"Wilson County, North Carolina",12389,1168,1654,626,1377,582,1175,670,1522,725,717,479,1673,699,502,346,834,476,272,244,880,508,740,402,782,503,91,153,14,23,0,203,156,183
