GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US18005,18005,"Bartholomew County, Indiana",27598,865,1361,528,1660,636,1340,610,1092,467,1526,578,1866,558,1144,485,1420,514,1914,670,2406,574,3210,784,3239,926,3009,754,939,380,726,308,746,340
0500000US18019,18019,"Clark County, Indiana",41213,1115,2783,729,2459,792,2153,650,2489,834,2031,762,2197,690,2193,764,2039,657,2347,676,3731,894,5759,1054,4686,914,3821,745,1375,576,643,358,507,290
0500000US18035,18035,"Delaware County, Indiana",41074,1686,3921,756,2608,689,2706,716,2359,700,3695,927,3059,714,2473,671,2142,678,1779,609,4075,855,3707,794,3725,785,1952,644,1381,693,601,359,891,435
0500000US18039,18039,"Elkhart County, Indiana",61298,1785,3466,933,2275,671,3164,826,3539,1054,2867,674,4721,970,2271,653,3155,800,3744,765,5058,1021,8183,1527,8681,1191,5112,1149,2140,699,1426,562,1496,626
0500000US18043,18043,"Floyd County, Indiana",26633,1019,1974,551,1184,500,991,481,1453,477,1690,650,1856,631,1684,720,918,407,1320,457,2890,805,3015,694,2963,852,1801,620,1256,516,1064,403,574,317
0500000US18053,18053,"Grant County, Indiana",24856,1521,1468,581,2501,669,2015,654,2171,695,1975,741,1411,549,1160,370,1803,672,1202,529,3103,667,2219,666,2354,569,599,361,422,238,273,172,180,171
0500000US18057,18057,"Hamilton County, Indiana",88472,1928,2451,830,1556,618,1747,742,2106,725,2009,706,2938,819,3476,1131,3483,1148,3310,975,5827,1298,9564,1450,15386,1762,10975,1405,7285,1140,8317,1288,8042,1143
0500000US18059,18059,"Hancock County, Indiana",24504,1354,879,377,1109,569,621,308,973,496,1645,830,759,410,603,340,1684,647,811,366,2692,970,3690,829,3380,885,2244,648,906,424,1313,498,1195,500
0500000US18063,18063,"Hendricks County, Indiana",49135,1130,1066,510,1346,620,1957,689,2123,644,1615,613,2452,779,1777,640,2876,817,2554,746,4480,985,5081,1090,8081,1123,7261,1238,2538,718,2094,583,1834,662
0500000US18067,18067,"Howard County, Indiana",29921,1095,1536,557,1764,553,1665,488,1616,738,1393,531,1366,527,1548,482,2454,798,1300,499,3265,690,3005,650,4701,943,1949,552,999,436,771,344,589,265
0500000US18081,18081,"Johnson County, Indiana",49079,1471,1822,631,2355,707,1209,520,1874,626,1857,593,2519,636,2038,700,2227,631,2164,643,5590,943,5731,1038,8491,1159,4998,980,3342,780,1707,497,1155,423
0500000US18085,18085,"Kosciusko County, Indiana",28071,937,1517,489,728,353,1174,479,1967,639,1614,593,2029,649,1049,396,2261,744,1409,508,4180,996,3606,903,3099,692,1402,441,569,290,703,348,764,331
0500000US18089,18089,"Lake County, Indiana",121779,2610,6287,1398,5796,1215,6000,1116,5180,1044,5320,1074,7039,1455,4121,984,5672,1044,4560,872,10657,1726,14578,1873,21150,1827,10784,1412,6444,901,4934,1072,3257,666
0500000US18091,18091,"LaPorte County, Indiana",38588,1199,2820,731,1628,505,2480,760,2143,610,2353,775,2802,817,2248,695,1901,739,1600,441,3371,898,4369,1014,4974,828,2770,727,1365,459,719,449,1045,382
