GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US13063,13063,"Clayton County, Georgia",6458,706,76,126,266,273,491,366,492,402,574,437,291,291,477,422,169,154,785,610,848,400,771,678,927,493,59,92,162,199,70,116,0,297
0500000US13067,13067,"Cobb County, Georgia",17836,1383,873,625,968,685,1463,661,819,548,1172,527,807,453,2050,1043,979,598,1087,670,1652,881,1504,737,2543,1036,645,428,271,242,434,290,569,352
0500000US13089,13089,"DeKalb County, Georgia",16456,2227,1132,749,754,676,1216,763,1694,1081,1531,728,1229,719,998,538,1581,1172,885,545,951,656,1510,858,971,787,1371,1425,507,567,58,94,68,112
0500000US13121,13121,"Fulton County, Georgia",17294,1824,1454,988,547,291,1295,737,1441,856,2707,1210,1498,752,674,447,710,409,938,586,1222,780,2090,1177,1072,548,1117,651,260,226,95,154,174,170
0500000US13135,13135,"Gwinnett County, Georgia",31523,1695,833,624,973,563,2789,1202,2336,810,3180,1136,3063,1153,3946,1317,2603,1254,1519,679,2031,677,3037,1237,2849,1115,1313,722,458,389,547,398,46,76
0500000US13139,13139,"Hall County, Georgia",8055,974,374,385,723,429,432,320,652,496,614,364,445,378,1094,622,777,435,162,198,626,439,1050,658,720,455,153,139,233,336,0,297,0,297
0500000US13215,13215,"Muscogee County, Georgia",2063,339,213,193,254,205,199,139,141,118,163,139,105,127,53,87,0,297,194,174,208,140,330,228,203,171,0,297,0,297,0,297,0,297
0500000US13313,13313,"Whitfield County, Georgia",6631,694,415,399,221,352,1154,641,691,535,517,439,512,463,265,293,613,449,414,364,439,329,778,514,251,248,361,434,0,297,0,297,0,297
0500000US15001,15001,"Hawaii County, Hawaii",4384,996,220,147,467,446,176,132,211,208,228,180,158,202,881,887,253,276,44,57,239,214,555,314,699,533,189,276,0,264,64,113,0,264
0500000US15003,15003,"Honolulu County, Hawaii",15216,1450,808,444,983,491,716,480,591,358,408,269,1227,577,804,349,990,644,319,226,1737,592,2253,763,1484,578,1372,581,794,538,340,366,390,434
0500000US16001,16001,"Ada County, Idaho",4444,664,490,323,472,288,560,628,236,245,211,161,494,351,47,80,434,369,0,256,95,111,671,391,532,410,202,165,0,256,0,256,0,256
0500000US16027,16027,"Canyon County, Idaho",8763,766,961,587,1574,663,1267,611,625,371,320,336,747,457,717,567,296,277,532,365,611,356,688,479,373,294,0,256,0,256,0,256,52,85
0500000US17031,17031,"Cook County, Illinois",303041,4592,27146,3219,19574,3484,18905,2315,24394,2873,20310,3385,21777,3384,18046,2381,20130,3099,15682,2462,27470,2947,33627,3767,30176,3266,12678,1903,8263,2076,3580,960,1283,567
0500000US17043,17043,"DuPage County, Illinois",27821,1643,721,476,1196,802,1340,904,1836,1170,462,315,1803,978,1888,887,2273,1079,1037,540,2889,911,4243,1190,3347,1073,2980,1031,515,423,957,601,334,460
0500000US17089,17089,"Kane County, Illinois",31131,1499,1544,758,1421,588,2358,1217,1935,699,2315,1430,2348,925,2065,787,1687,697,1773,771,3547,1160,4314,1247,4107,1435,1024,455,366,254,226,246,101,119
0500000US17097,17097,"Lake County, Illinois",29753,1562,1380,700,1359,727,1142,524,2375,899,2553,960,2397,959,1989,777,1626,749,1639,694,2901,987,3889,872,3236,979,1648,549,1005,419,380,229,234,172
0500000US17111,17111,"McHenry County, Illinois",7048,869,319,276,107,134,369,351,361,355,872,615,0,266,80,137,718,654,568,457,825,572,848,545,1233,638,262,226,344,320,0,266,142,157
0500000US17197,17197,"Will County, Illinois",18571,1275,681,466,330,335,117,152,748,457,596,427,2078,1047,1399,667,1100,561,649,440,1548,680,3567,1312,2341,807,1425,762,1145,467,494,299,353,317
0500000US17201,17201,"Winnebago County, Illinois",8166,1113,720,434,332,250,754,533,524,447,1473,683,433,382,514,314,794,507,417,363,464,294,1133,475,185,183,367,392,0,266,56,93,0,266
0500000US18003,18003,"Allen County, Indiana",5771,822,546,492,728,466,332,207,528,456,505,388,66,96,477,304,114,128,244,210,526,354,970,550,142,206,288,227,52,83,0,264,253,431
0500000US18089,18089,"Lake County, Indiana",20346,1425,1718,873,1747,713,1141,606,937,494,1246,679,1699,754,1230,714,1317,725,1023,522,1710,763,2427,673,2301,775,1041,508,224,212,474,314,111,93
0500000US18097,18097,"Marion County, Indiana",14823,1347,1937,580,859,464,1427,567,2171,726,2179,839,1342,702,320,267,300,241,888,476,972,442,614,324,1187,1093,552,317,75,95,0,264,0,264
