Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US24031,24031,"Montgomery County, Maryland",40915,2185,1973,806,585,413,1239,624,1434,673,1458,810,2031,809,2632,955,1258,630,1981,649,3689,1081,5239,1308,6312,1285,4366,1028,2740,813,2231,684,1747,575
0500000US24033,24033,"Prince George's County, Maryland",28955,1597,744,386,570,469,865,463,1671,783,1436,762,1216,637,1645,618,2454,926,1119,541,3216,1023,4234,1039,3980,1099,2289,857,1517,673,1291,585,708,352
0500000US24510,24510,"Baltimore city, Maryland",6862,1138,792,523,621,514,215,217,576,448,327,287,105,127,554,484,321,368,237,187,491,348,607,348,1277,537,378,241,232,222,0,289,129,156
0500000US25005,25005,"Bristol County, Massachusetts",10811,965,2477,950,1681,877,1047,532,672,531,508,288,374,327,592,483,402,442,701,560,276,284,953,674,514,380,371,427,197,229,46,82,0,285
0500000US25009,25009,"Essex County, Massachusetts",37320,1791,6263,1487,3432,1145,3441,873,3414,1112,2170,895,2611,890,1881,861,1542,649,1401,693,2262,899,2818,846,2627,963,2133,909,753,420,477,299,95,112
0500000US25013,25013,"Hampden County, Massachusetts",32862,1643,8804,1496,2687,931,4526,1137,1965,848,1804,800,1737,705,1679,688,1370,683,1438,546,1291,576,1417,615,2569,919,1127,573,40,71,190,185,218,195
0500000US25017,25017,"Middlesex County, Massachusetts",27124,1900,3065,1001,2006,739,946,447,992,482,1258,591,1105,680,1589,772,1340,601,1248,707,2125,792,2406,836,3146,1004,2291,769,1371,499,1459,741,777,426
0500000US25021,25021,"Norfolk County, Massachusetts",5896,1027,1026,771,137,233,217,268,0,285,252,273,584,464,0,285,0,285,486,400,473,396,774,421,477,390,425,357,303,269,364,332,378,264
0500000US25025,25025,"Suffolk County, Massachusetts",41763,2116,9137,1864,3684,965,2890,817,3036,1047,1951,729,2272,1016,1400,649,2179,773,1153,503,2224,767,3849,942,2892,928,2904,992,1031,599,362,279,799,463
0500000US25027,25027,"Worcester County, Massachusetts",22473,1451,4051,1173,2587,1000,2170,787,1997,809,1224,662,1318,642,550,411,1274,864,1013,620,935,591,2078,880,1739,866,568,322,412,320,160,193,397,455
0500000US26065,26065,"Ingham County, Michigan",6261,741,1277,492,151,165,219,187,855,471,154,165,403,256,635,351,426,337,191,170,544,419,396,245,480,297,293,182,57,101,152,248,28,50
0500000US26081,26081,"Kent County, Michigan",15665,1238,1464,737,2285,898,537,377,1237,553,794,482,1612,797,625,573,1301,827,807,567,1351,707,1408,698,969,444,370,304,593,589,261,231,51,82
0500000US26099,26099,"Macomb County, Michigan",5721,768,272,179,837,542,304,235,465,350,41,67,589,388,106,137,108,137,310,283,344,234,540,298,967,383,363,261,351,296,124,150,0,244
0500000US26125,26125,"Oakland County, Michigan",12426,1024,1263,489,523,295,1904,620,1014,557,914,451,359,262,495,437,289,229,261,284,1413,524,715,381,1547,462,642,372,539,390,263,181,285,188
0500000US26139,26139,"Ottawa County, Michigan",5477,661,380,407,327,391,375,299,318,240,323,314,608,398,194,241,234,321,309,209,283,215,1109,502,774,430,173,164,70,119,0,244,0,244
0500000US26145,26145,"Saginaw County, Michigan",3815,631,243,207,321,299,525,435,400,280,264,275,82,133,121,112,108,131,582,419,377,297,412,270,151,154,83,104,0,244,0,244,146,172
0500000US26163,26163,"Wayne County, Michigan",25293,1513,2820,848,1932,800,1843,775,1392,474,1952,658,2014,839,2057,841,739,422,1181,541,2415,899,2444,693,1613,543,1271,515,496,336,884,531,240,194
0500000US27037,27037,"Dakota County, Minnesota",6925,845,421,335,338,262,708,525,595,471,283,256,435,547,444,442,276,230,216,224,957,482,491,342,555,275,733,560,79,99,185,137,209,311
0500000US27053,27053,"Hennepin County, Minnesota",19645,1487,1953,905,678,409,1411,767,1738,895,1632,706,1408,698,1251,753,1644,775,531,329,1230,494,2006,716,1715,479,737,420,179,189,1237,668,295,225
0500000US27123,27123,"Ramsey County, Minnesota",9615,943,867,675,439,314,514,337,835,669,485,367,1396,761,167,168,396,414,373,282,1186,562,1031,617,965,534,261,225,250,287,356,305,94,109
0500000US29095,29095,"Jackson County, Missouri",15030,1309,2314,846,1552,638,1018,515,802,475,1570,707,1077,600,911,430,395,366,948,531,1292,555,672,382,1038,435,752,422,343,366,147,152,199,200
0500000US29189,29189,"St. Louis County, Missouri",8867,808,985,663,305,263,390,291,546,436,566,433,598,572,417,296,427,372,309,310,899,559,634,391,687,454,784,472,338,243,209,202,773,517
0500000US31055,31055,"Douglas County, Nebraska",14090,1356,899,437,1256,604,959,535,1410,797,885,569,1748,849,954,512,1532,749,603,469,615,346,1235,693,1119,573,433,334,298,262,44,78,100,118
0500000US31109,31109,"Lancaster County, Nebraska",4845,751,691,519,381,385,521,515,437,448,360,305,289,269,621,353,69,120,552,513,229,213,242,228,367,310,86,148,0,228,0,228,0,228
0500000US32003,32003,"Clark County, Nevada",145745,3538,9927,1728,7024,1469,7396,1684,10945,2037,10167,1574,12412,1882,8057,1486,9499,1805,8400,1898,14255,2237,17711,2102,16779,2138,5923,1404,3412,1226,2927,997,911,508
0500000US32031,32031,"Washoe County, Nevada",24094,1766,1730,687,1874,845,2266,951,2000,861,2353,971,2162,797,1631,767,1340,760,664,508,1512,632,1631,673,2454,881,1385,660,503,431,518,393,71,121
0500000US34001,34001,"Atlantic County, New Jersey",12251,1460,1214,752,998,728,322,345,927,669,903,413,1388,733,1062,704,786,605,575,584,850,514,813,488,1655,745,143,179,284,286,201,215,130,142
0500000US34003,34003,"Bergen County, New Jersey",44193,2311,1490,752,2781,958,1941,739,2140,875,2093,766,1980,865,1681,743,2889,1043,1518,676,3432,895,4125,1069,5467,1270,4160,1183,2389,616,3157,990,2950,989
0500000US34005,34005,"Burlington County, New Jersey",6982,707,91,140,82,138,0,281,232,162,601,385,391,291,168,148,546,290,274,201,849,502,438,269,821,413,578,347,671,401,758,363,482,251
0500000US34007,34007,"Camden County, New Jersey",20295,1498,2078,663,2226,925,1302,551,754,421,1262,615,790,534,1651,684,1122,568,723,478,1262,495,1932,709,2406,705,1317,497,841,497,536,370,93,109
0500000US34011,34011,"Cumberland County, New Jersey",8984,1114,1419,671,1051,601,255,196,791,596,397,378,512,348,212,187,484,388,269,229,1077,582,648,423,734,464,293,246,449,415,63,114,330,296
0500000US34013,34013,"Essex County, New Jersey",46775,2444,5503,1236,3660,1197,3303,890,4081,1067,2136,696,2922,865,2435,852,2152,715,1475,674,3903,1035,4036,965,5432,1235,2133,804,1197,541,898,444,1509,611
0500000US34017,34017,"Hudson County, New Jersey",88153,2658,9049,1761,7447,1529,5792,1269,5507,1305,4217,1023,4974,1245,5354,1310,5127,1185,3642,1134,7917,1571,9052,1554,8271,1476,5583,1298,2846,1100,1600,657,1775,723
0500000US34021,34021,"Mercer County, New Jersey",13794,1350,826,459,802,504,1125,631,502,358,1147,680,931,624,829,535,629,422,449,368,849,408,1395,592,1647,670,1464,630,270,209,559,497,370,324
0500000US34023,34023,"Middlesex County, New Jersey",40534,1750,2528,767,1440,632,1923,758,2785,773,2064,710,1225,485,1259,577,1732,699,2441,952,3953,956,4697,1085,5415,1096,4482,882,1737,639,1616,688,1237,670
0500000US34025,34025,"Monmouth County, New Jersey",16084,1189,824,470,645,383,1455,655,1373,688,749,462,473,279,720,492,570,481,656,448,1875,759,1284,621,1663,706,1902,704,548,323,639,338,708,376
0500000US34027,34027,"Morris County, New Jersey",15642,1480,215,278,353,335,773,578,363,245,476,365,1159,696,650,498,666,565,793,720,1082,539,2034,709,2345,817,1097,617,1261,840,984,618,1391,582
0500000US34029,34029,"Ocean County, New Jersey",11558,1166,789,587,374,420,1009,634,711,469,841,708,572,603,488,347,666,332,578,563,1181,725,844,528,1179,614,879,470,368,300,586,428,493,327
0500000US34031,34031,"Passaic County, New Jersey",49372,2196,6120,1404,2582,937,3900,1027,4235,975,4374,1213,3577,1008,3019,1048,1824,752,2248,830,3504,1103,4313,1099,3743,922,3217,939,1553,710,801,402,362,247
0500000US34035,34035,"Somerset County, New Jersey",10512,1244,24,41,343,348,443,424,0,281,539,431,558,404,360,304,798,513,508,472,829,447,923,553,2140,664,567,465,523,432,1041,603,916,469
0500000US34039,34039,"Union County, New Jersey",41756,1909,3423,1081,1428,729,1770,739,2582,889,1816,744,2302,831,2562,1126,2537,811,2748,1067,3952,1001,4118,985,4902,1221,3786,968,1855,653,1259,491,716,310
0500000US35001,35001,"Bernalillo County, New Mexico",104651,2624,10208,1895,7265,1452,7186,1368,7851,1627,6007,1270,6915,1536,6704,1405,6556,1294,4168,1098,8283,1609,10655,1880,11523,2132,4693,1012,3165,929,2223,702,1249,604
0500000US35005,35005,"Chaves County, New Mexico",9013,927,659,369,543,418,1119,561,1223,728,712,417,1292,612,220,198,524,305,399,346,688,503,510,358,651,407,141,198,171,269,161,211,0,285
0500000US35013,35013,"Do¤a Ana County, New Mexico",42056,1818,5672,1255,3775,1055,5094,1256,4185,1161,2675,795,3205,1140,2648,1019,988,528,1799,748,2933,1097,3525,921,3514,1086,1164,561,564,362,132,220,183,177
0500000US35043,35043,"Sandoval County, New Mexico",14127,990,1237,560,1040,501,1040,593,893,501,485,327,905,462,1236,619,818,495,559,360,1270,555,1424,522,1449,493,594,324,774,532,132,135,271,210
0500000US35045,35045,"San Juan County, New Mexico",6984,826,618,512,470,370,559,433,1097,564,647,498,384,323,600,518,260,270,376,397,300,217,333,283,879,459,211,200,0,285,105,121,145,166
0500000US35049,35049,"Santa Fe County, New Mexico",24434,1565,2907,924,1764,765,1672,684,2312,772,1831,748,813,542,1519,615,1472,580,731,392,2166,639,2249,647,2273,634,1402,509,908,533,322,194,93,101
0500000US35061,35061,"Valencia County, New Mexico",14786,1156,2490,850,1287,559,1510,655,954,559,523,360,1077,629,1045,534,776,426,542,350,514,382,1408,716,1498,523,702,412,91,118,322,266,47,75
0500000US36001,36001,"Albany County, New York",3832,686,289,274,560,391,230,331,0,275,491,417,57,101,72,92,0,275,196,294,103,97,241,211,407,315,447,351,123,117,616,414,0,275
0500000US36005,36005,"Bronx County, New York",234999,4146,46720,3662,25408,2747,21242,2425,15853,2253,17048,2149,12756,1940,11125,1832,10276,1730,9143,1563,15798,2113,17656,2291,15786,1998,8026,1662,3329,872,2780,1014,2053,646
0500000US36027,36027,"Dutchess County, New York",7754,980,302,268,840,426,474,434,296,370,373,363,359,262,407,382,327,234,271,209,478,432,612,410,1409,586,912,508,346,234,102,128,246,337
0500000US36029,36029,"Erie County, New York",12177,1188,2674,832,1285,627,1226,533,1258,572,999,661,325,245,699,514,443,296,429,365,522,328,405,286,484,225,379,280,638,353,289,226,122,140
0500000US36047,36047,"Kings County, New York",162923,3829,25147,2938,13091,1959,12549,2092,13226,1874,9391,1568,7893,1494,10555,1926,10266,1931,6727,1511,11740,1756,11456,1787,12999,1948,8259,1669,4518,1088,3571,933,1535,615
0500000US36055,36055,"Monroe County, New York",16083,1249,3267,1064,1483,642,1355,517,771,527,1043,458,898,423,873,545,483,307,1107,585,849,448,997,493,1469,640,620,389,171,201,462,422,235,168
0500000US36059,36059,"Nassau County, New York",45825,1999,2030,770,1954,923,1775,909,1434,556,2601,876,1540,726,2225,954,2525,734,2039,863,3688,1068,4832,1276,5183,1231,4621,1265,3028,872,4431,1023,1919,715
0500000US36061,36061,"New York County, New York",138242,4103,23495,2497,12604,2131,11605,1778,9799,1566,7519,1593,7939,1746,5856,1027,6232,1393,5619,1349,9465,1527,10135,1535,10740,1680,6406,1423,2931,873,2546,810,5351,1277
0500000US36067,36067,"Onondaga County, New York",5878,787,1905,762,363,314,630,332,300,223,32,62,254,255,338,336,346,291,129,205,171,200,520,361,314,280,180,146,51,84,345,292,0,275
0500000US36071,36071,"Orange County, New York",17499,1296,854,562,1138,509,801,617,995,427,996,502,1110,658,1162,616,473,374,676,399,1107,518,857,377,2616,659,1215,602,1572,719,1010,579,917,478
0500000US36081,36081,"Queens County, New York",184205,3485,13688,1957,8251,1586,9872,1656,11244,2075,10068,1985,9939,1651,8930,1874,9414,1783,10212,1833,17884,2502,20389,2340,22342,2377,14032,1917,8666,1580,6201,1296,3073,795
0500000US36085,36085,"Richmond County, New York",22817,1628,2584,911,861,506,1362,798,745,414,868,582,812,458,1279,590,419,304,921,617,1595,748,2150,795,3422,1030,2214,854,1207,603,1173,480,1205,727
0500000US36087,36087,"Rockland County, New York",12209,1048,419,367,380,326,429,451,235,208,464,333,765,526,481,492,95,147,592,436,1519,794,711,399,1692,737,2417,791,848,478,488,274,674,448
0500000US36103,36103,"Suffolk County, New York",57220,2847,2583,925,2351,1120,2448,943,2687,1205,1549,646,2800,1153,2224,963,3774,1194,1850,847,3269,1090,6622,1777,9575,2041,5715,1435,3870,1071,3732,957,2171,811
0500000US36119,36119,"Westchester County, New York",58373,2517,2857,713,3345,940,3441,1062,4620,1269,2847,884,2500,879,3229,920,2465,936,2674,883,5679,1224,5945,1285,7846,1417,4541,1161,2414,747,2398,820,1572,632
0500000US37051,37051,"Cumberland County, North Carolina",8393,1307,1599,691,363,363,437,383,540,310,724,502,384,300,861,523,340,284,281,240,724,401,1215,497,545,338,233,246,38,67,60,97,49,81
0500000US37063,37063,"Durham County, North Carolina",9243,1102,665,471,402,324,701,421,623,423,533,438,523,411,636,404,1109,611,682,507,1183,476,337,253,653,392,847,653,185,155,107,179,57,100
0500000US37067,37067,"Forsyth County, North Carolina",9062,1087,1117,572,867,540,524,351,774,514,1264,665,723,486,633,437,400,347,191,169,491,434,919,563,965,403,40,66,0,289,107,133,47,81
0500000US37081,37081,"Guilford County, North Carolina",10029,861,709,447,878,556,1104,526,1109,645,443,281,940,606,600,553,477,332,386,441,1241,597,941,553,327,272,248,247,81,136,136,182,409,466
0500000US37119,37119,"Mecklenburg County, North Carolina",30073,1640,2799,1079,2060,837,2867,1024,1679,791,1674,627,2111,866,1875,793,2016,888,1868,800,3516,1124,3230,1181,1977,759,864,397,491,400,491,470,555,403
0500000US37179,37179,"Union County, North Carolina",4441,530,65,123,165,212,182,204,85,148,295,244,300,301,43,82,570,319,549,419,387,276,421,415,721,365,360,277,184,184,114,167,0,289
0500000US37183,37183,"Wake County, North Carolina",22270,1598,1585,792,2294,1110,1947,873,2095,837,1673,929,1389,835,1592,673,774,512,1435,760,1456,626,2207,915,1478,686,687,458,944,636,603,345,111,131
0500000US39035,39035,"Cuyahoga County, Ohio",18305,1453,2709,821,1771,691,1999,722,901,497,1220,558,2015,820,1811,776,678,479,412,301,741,458,1484,505,991,551,838,396,362,291,69,122,304,259
0500000US39049,39049,"Franklin County, Ohio",14807,1240,1421,621,1639,831,1629,735,984,635,984,616,666,445,988,592,833,530,1082,516,1264,603,1324,580,740,417,612,391,181,175,66,109,394,299
0500000US39061,39061,"Hamilton County, Ohio",5521,840,401,358,287,262,585,386,803,537,737,546,467,312,206,242,0,269,66,114,106,131,641,390,346,355,230,199,163,167,181,183,302,245
0500000US39093,39093,"Lorain County, Ohio",7650,944,1725,679,657,483,737,435,666,382,580,496,329,327,95,163,498,408,130,151,480,338,1416,531,82,134,134,167,121,144,0,269,0,269
0500000US39095,39095,"Lucas County, Ohio",7538,725,1510,719,376,276,410,374,173,161,325,341,635,500,831,452,248,141,373,300,806,456,854,410,234,164,401,287,315,328,0,269,47,83
0500000US39113,39113,"Montgomery County, Ohio",2947,454,73,122,311,295,364,342,347,260,91,119,38,63,163,157,103,121,154,157,172,160,165,139,481,277,145,226,98,118,61,99,181,169
0500000US40027,40027,"Cleveland County, Oklahoma",4901,721,239,215,481,308,243,290,479,328,585,445,383,317,351,316,143,130,171,251,277,280,209,195,758,547,334,266,101,107,147,177,0,253
0500000US40109,40109,"Oklahoma County, Oklahoma",26655,1645,2076,652,2242,892,1988,692,2286,818,2468,820,3297,973,2981,911,1567,551,2064,745,1214,533,1776,666,1572,601,299,223,282,196,366,339,177,208
0500000US40143,40143,"Tulsa County, Oklahoma",17043,1015,1249,621,1295,712,887,423,2111,900,1176,628,1231,541,1394,643,1332,695,684,465,2142,683,997,473,1322,487,422,399,302,237,182,196,317,318
0500000US41029,41029,"Jackson County, Oregon",6555,805,98,123,862,592,793,547,591,396,1113,685,388,356,309,292,546,358,164,169,499,455,314,263,444,342,0,277,273,299,0,277,161,191
0500000US41039,41039,"Lane County, Oregon",7157,987,409,461,496,319,672,535,819,525,656,541,496,389,513,633,416,427,361,278,547,452,567,573,809,500,271,250,63,105,62,100,0,277
0500000US41047,41047,"Marion County, Oregon",16544,1243,1227,564,1030,517,1937,766,1614,769,1175,682,760,477,1067,660,1569,687,444,417,1457,610,1712,752,1683,715,211,195,269,310,227,312,162,186
0500000US41051,41051,"Multnomah County, Oregon",22772,1940,3029,1028,703,489,1584,778,1318,778,2765,1095,1318,602,1795,767,1272,610,1109,524,2029,810,2367,1013,1509,539,782,418,223,198,193,159,776,466
0500000US41059,41059,"Umatilla County, Oregon",4574,481,299,260,554,359,203,209,146,208,686,475,354,278,284,228,456,352,120,127,340,259,365,308,477,356,42,77,204,313,44,77,0,277
0500000US41067,41067,"Washington County, Oregon",18911,1252,906,598,1591,783,736,495,1060,635,1862,841,752,474,991,583,1615,730,1758,813,1700,687,1984,968,1921,746,978,580,309,236,536,319,212,218
0500000US42003,42003,"Allegheny County, Pennsylvania",5448,1383,778,556,436,390,316,239,434,452,54,91,417,337,107,128,91,110,352,333,532,481,162,158,609,291,372,241,48,80,489,420,251,216
0500000US42011,42011,"Berks County, Pennsylvania",18851,1040,3987,966,2276,786,1345,556,1510,616,1177,521,1070,497,1347,643,1298,621,425,304,958,407,1382,697,1288,643,508,364,208,211,0,246,72,119
0500000US42017,42017,"Bucks County, Pennsylvania",8448,1109,410,261,503,396,271,366,732,447,493,491,567,435,516,456,528,377,181,196,916,690,596,480,1000,560,347,252,526,507,299,365,563,380
0500000US42029,42029,"Chester County, Pennsylvania",7150,1066,144,141,170,190,408,399,397,394,252,247,404,279,756,551,215,188,254,274,491,287,1206,646,721,572,1024,452,346,218,175,178,187,194
0500000US42043,42043,"Dauphin County, Pennsylvania",5945,803,728,468,758,681,658,505,608,281,190,246,355,323,338,295,108,130,167,217,293,276,851,570,537,505,318,269,0,246,0,246,36,59
0500000US42071,42071,"Lancaster County, Pennsylvania",13110,1118,1887,649,1752,734,798,509,1585,859,868,509,752,403,667,392,392,343,680,509,870,602,786,467,1044,558,695,629,108,134,145,169,81,120
0500000US42077,42077,"Lehigh County, Pennsylvania",17308,1193,2614,982,1685,711,1409,641,1674,689,975,421,1179,576,1229,597,578,407,482,366,1709,598,1272,547,1284,595,348,326,477,401,262,204,131,184
0500000US42079,42079,"Luzerne County, Pennsylvania",4842,536,857,422,266,260,170,135,416,315,506,318,519,379,342,228,250,185,490,333,341,264,418,282,102,173,11,20,30,48,0,246,124,162
0500000US42089,42089,"Monroe County, Pennsylvania",5676,886,232,290,449,353,380,309,191,216,28,49,199,211,30,49,234,216,280,201,646,499,797,539,790,532,429,288,624,416,259,235,108,131
0500000US42091,42091,"Montgomery County, Pennsylvania",9766,1080,558,427,542,368,735,615,240,234,508,445,240,266,507,407,458,437,698,565,775,477,1062,547,1661,592,726,335,280,224,367,277,409,267
0500000US42095,42095,"Northampton County, Pennsylvania",8375,993,1189,571,1004,557,304,250,842,554,233,221,137,148,455,246,197,159,684,418,602,331,540,312,962,444,599,466,229,256,239,315,159,173
0500000US42101,42101,"Philadelphia County, Pennsylvania",51432,2457,12408,1749,5225,1141,4139,977,5095,1232,2651,835,2937,1035,2036,767,1559,525,1486,626,3711,1295,4029,1047,3330,1004,1572,705,521,459,341,337,392,261
0500000US42133,42133,"York County, Pennsylvania",6048,699,1152,560,137,109,183,146,183,156,384,340,439,374,166,156,481,384,711,472,657,403,806,487,307,286,369,331,47,77,26,46,0,246
0500000US44007,44007,"Providence County, Rhode Island",31931,2313,5048,1370,2820,821,3510,1082,2488,894,1813,722,2387,885,1876,825,2068,716,1859,564,2551,924,1832,703,2183,849,629,448,228,239,583,391,56,92
0500000US45019,45019,"Charleston County, South Carolina",4813,905,250,220,236,301,207,191,508,483,283,367,391,305,272,259,293,300,424,325,512,403,329,315,592,479,310,277,0,296,206,216,0,296
0500000US45045,45045,"Greenville County, South Carolina",9033,1007,366,296,546,371,1950,946,1197,622,530,516,635,467,374,383,243,284,279,310,936,470,1062,511,676,432,239,304,0,296,0,296,0,296
0500000US45051,45051,"Horry County, South Carolina",4552,788,634,410,735,682,292,365,303,285,334,301,389,353,23,37,379,371,362,357,458,379,136,139,331,353,61,100,115,199,0,296,0,296
0500000US47037,47037,"Davidson County, Tennessee",15689,1316,2414,1030,1650,690,518,370,1503,745,890,547,1279,725,2090,969,733,552,744,475,1419,726,1204,726,335,253,382,360,234,310,183,218,111,135
0500000US47157,47157,"Shelby County, Tennessee",13165,1427,1630,912,1500,643,1249,621,946,600,1590,755,1034,555,537,422,372,317,499,418,1239,575,690,414,855,621,213,202,277,298,232,187,302,272
0500000US48027,48027,"Bell County, Texas",17109,1649,1357,566,1050,683,457,321,617,430,1421,530,1770,791,1264,627,1190,602,1088,570,2455,662,1915,651,1521,689,414,245,407,358,59,97,124,202
0500000US48029,48029,"Bexar County, Texas",304460,6033,31464,3402,19672,2102,18813,2482,21608,2375,18409,2431,19945,2516,17358,2359,16664,2538,17200,1988,28030,2824,30915,2960,32451,2948,14802,2051,7388,1395,6605,1456,3136,833
0500000US48039,48039,"Brazoria County, Texas",23103,1358,2317,970,1238,681,963,530,1039,611,1891,896,947,566,745,543,1461,744,1596,729,1785,682,1887,742,3488,1107,1592,517,554,431,1103,476,497,343
0500000US48041,48041,"Brazos County, Texas",12651,1039,2530,881,834,546,1353,677,1319,636,788,465,849,463,866,503,550,357,446,307,706,404,659,441,832,489,614,372,179,204,126,149,0,294
0500000US48061,48061,"Cameron County, Texas",94197,2919,14849,2054,9422,1746,10566,1916,8361,1595,4764,1156,6281,1544,5802,1240,3474,927,3753,985,7360,1475,7044,1403,5570,1140,3504,894,1660,611,1483,525,304,216
0500000US48085,48085,"Collin County, Texas",28288,1599,568,445,1586,707,1377,700,2230,841,1789,688,1806,677,1935,901,1019,638,1637,786,2123,797,2905,948,3470,998,2777,803,655,300,1221,386,1190,353
0500000US48091,48091,"Comal County, Texas",6588,721,153,234,792,484,30,55,831,416,175,224,967,496,273,238,336,259,0,294,535,416,499,301,680,352,508,261,403,221,57,89,349,304
0500000US48113,48113,"Dallas County, Texas",233691,4121,11701,1801,14636,1948,19475,2490,24264,2636,20367,2761,17544,2383,16148,2562,13717,1920,12759,2178,21193,2759,23686,2748,19966,1896,8800,1392,3191,942,3616,951,2628,756
0500000US48121,48121,"Denton County, Texas",32576,1714,1141,702,1547,781,921,587,2623,954,1712,749,2592,922,2218,969,1952,847,1703,753,3717,1263,2725,938,3240,1009,3410,1008,1095,614,1582,758,398,271
0500000US48135,48135,"Ector County, Texas",22141,1327,2244,673,1342,733,2343,783,1630,607,1519,762,1287,583,1027,508,1347,718,755,489,1904,687,2515,854,1568,592,702,487,1060,682,433,237,465,458
0500000US48139,48139,"Ellis County, Texas",7984,795,528,389,499,283,707,662,934,579,468,391,638,442,156,150,723,429,610,470,407,356,1093,417,627,490,412,384,125,139,57,104,0,294
0500000US48141,48141,"El Paso County, Texas",189062,2922,22454,2238,17394,2054,17609,2251,18247,2502,13484,1584,11850,1782,12191,1936,9537,1643,8539,1491,12323,1861,15063,1829,13169,1681,8623,1749,4033,1022,2925,814,1621,572
0500000US48157,48157,"Fort Bend County, Texas",35379,1881,1431,551,1623,701,1521,563,2434,769,2372,895,2235,935,1122,674,2618,772,1358,792,4159,1212,3573,1010,4839,1223,3300,1017,780,428,1000,492,1014,521
0500000US48167,48167,"Galveston County, Texas",18752,1249,1211,682,1216,631,853,428,1996,803,1040,520,919,467,709,455,934,537,999,527,2003,819,2271,783,1386,686,1316,746,697,592,1050,631,152,183
0500000US48183,48183,"Gregg County, Texas",4375,652,530,353,273,235,259,253,383,317,182,245,69,118,521,380,247,229,445,450,589,349,604,344,105,116,52,82,0,294,116,147,0,294
0500000US48187,48187,"Guadalupe County, Texas",12092,841,961,568,322,255,380,270,321,234,919,442,552,336,552,449,825,471,395,309,2644,744,1474,556,1697,630,561,313,334,335,155,181,0,294
0500000US48201,48201,"Harris County, Texas",437178,4997,31814,2946,31892,3389,31937,3410,32956,3018,31812,2918,35532,4212,24955,2924,24803,2718,22635,2538,38523,3710,40508,3162,44736,4104,21908,2586,8681,1635,8957,1621,5529,1288
0500000US48209,48209,"Hays County, Texas",15178,1039,1471,796,1550,758,308,249,1196,596,703,488,701,448,1100,603,820,486,536,436,1472,586,1528,683,1202,493,1371,663,645,456,575,461,0,294
0500000US48215,48215,"Hidalgo County, Texas",181991,3605,27772,2633,18377,2262,15030,2031,12094,1841,11686,2107,13372,1671,10503,1696,9976,1782,7974,1455,12311,2021,13457,2242,14716,1925,7562,1334,2228,778,2328,865,2605,930
0500000US48245,48245,"Jefferson County, Texas",10577,1299,915,615,234,193,1594,684,1774,851,488,357,763,537,589,442,195,191,905,526,864,490,1009,478,428,311,669,393,96,111,0,294,54,93
0500000US48251,48251,"Johnson County, Texas",7111,694,223,206,878,612,830,645,696,504,295,269,528,533,270,304,972,585,1124,846,772,514,268,316,255,290,0,294,0,294,0,294,0,294
0500000US48257,48257,"Kaufman County, Texas",3926,445,122,152,445,346,201,175,464,422,82,115,0,294,387,313,239,234,223,201,389,308,450,370,463,332,48,81,331,299,0,294,82,104
0500000US48303,48303,"Lubbock County, Texas",26064,1534,2410,790,2166,802,2340,733,2234,874,1968,654,2264,871,1073,495,1351,719,1358,668,1689,636,3577,963,2377,880,733,407,334,274,120,145,70,120
0500000US48309,48309,"McLennan County, Texas",14226,1041,964,485,1264,684,1117,530,1665,668,1008,417,1241,571,837,494,910,539,493,302,1832,692,1239,612,1167,531,319,303,127,198,43,73,0,294
0500000US48329,48329,"Midland County, Texas",15625,1036,1414,673,834,451,1083,673,353,456,1709,826,795,444,576,405,304,224,870,646,2199,836,2896,913,1281,572,507,367,291,316,352,303,161,189
0500000US48339,48339,"Montgomery County, Texas",22904,1402,841,481,1517,781,1050,569,2629,953,1777,959,855,512,2102,991,1215,629,923,475,1417,728,3090,920,2802,854,1248,667,255,225,772,461,411,288
0500000US48355,48355,"Nueces County, Texas",65312,2357,7243,1640,3670,837,5535,1261,5901,1351,5054,1552,4546,1192,3940,1143,2883,961,3509,1074,3774,1053,5926,1322,4549,1319,4509,1376,1632,695,1706,647,935,559
