Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US25017,25017,"Middlesex County, Massachusetts",25888,1804,3666,972,1803,746,1220,606,2039,902,883,507,1905,806,1372,700,933,602,801,555,2477,1043,1232,482,2848,880,2070,681,1145,530,530,340,964,420
0500000US25021,25021,"Norfolk County, Massachusetts",4883,762,627,409,340,301,389,364,0,281,51,97,269,308,99,125,129,138,208,244,410,382,275,321,662,411,685,394,222,205,272,273,245,164
0500000US25025,25025,"Suffolk County, Massachusetts",40732,2651,7714,1527,2580,1028,3929,1010,2328,866,2219,934,1963,678,1862,782,1247,630,1528,642,3135,933,3462,1060,4073,1154,2053,759,804,523,964,532,871,536
0500000US25027,25027,"Worcester County, Massachusetts",19362,1278,3680,809,1824,609,1467,611,626,361,1198,618,584,420,1282,568,1136,619,827,574,1792,810,1442,567,1469,652,817,457,545,427,392,341,281,264
0500000US26065,26065,"Ingham County, Michigan",4549,759,292,220,638,497,470,398,370,334,274,327,78,103,160,153,259,181,291,272,564,385,161,180,378,292,341,229,121,125,50,81,102,112
0500000US26081,26081,"Kent County, Michigan",13669,1469,1536,732,1477,605,822,552,1832,811,1367,681,858,520,637,413,432,335,805,526,1218,625,863,499,859,416,382,324,139,165,402,452,40,71
0500000US26099,26099,"Macomb County, Michigan",5323,661,226,223,646,430,618,465,372,335,149,151,483,299,149,151,139,137,57,100,0,242,804,433,879,389,548,298,0,242,253,188,0,242
0500000US26125,26125,"Oakland County, Michigan",12277,1289,793,529,1104,555,1473,616,433,446,393,335,610,349,633,357,895,553,651,464,1375,686,1076,471,1320,487,423,286,366,335,499,322,233,177
0500000US26139,26139,"Ottawa County, Michigan",5316,731,419,443,143,150,296,208,280,259,450,369,559,555,301,283,683,458,347,313,201,203,375,235,1062,484,92,111,56,99,52,77,0,242
0500000US26145,26145,"Saginaw County, Michigan",4599,610,302,276,679,518,903,563,364,313,141,193,195,193,478,364,138,159,108,173,323,243,333,241,553,282,16,29,66,105,0,242,0,242
0500000US26163,26163,"Wayne County, Michigan",27775,1835,3173,966,1837,705,1932,827,2503,912,1326,724,1551,676,930,527,1822,752,1994,703,2205,913,3175,969,2123,750,1368,577,989,430,686,643,161,195
0500000US27053,27053,"Hennepin County, Minnesota",19570,1244,1026,493,1587,606,631,368,1565,807,1986,904,1121,632,1719,714,1373,617,440,227,1775,573,1390,598,2155,843,1116,537,513,346,500,344,673,422
0500000US27123,27123,"Ramsey County, Minnesota",8828,903,981,514,613,432,428,319,855,475,313,230,1094,634,712,430,651,422,151,186,410,316,938,494,480,281,708,453,0,211,431,349,63,91
0500000US29095,29095,"Jackson County, Missouri",15256,1220,858,461,1270,648,1275,614,1902,771,1848,885,989,593,1146,551,1044,651,858,481,862,352,1143,526,1444,494,363,288,32,54,148,187,74,127
0500000US29189,29189,"St. Louis County, Missouri",6747,771,511,308,125,140,188,184,571,456,211,168,594,347,459,275,637,408,0,257,352,370,585,419,964,507,526,412,535,296,73,118,416,279
0500000US31055,31055,"Douglas County, Nebraska",13634,940,934,510,478,268,844,475,1549,590,1102,594,1228,579,1059,584,1274,626,687,478,904,493,1159,493,1259,546,546,290,200,193,188,261,223,206
0500000US31109,31109,"Lancaster County, Nebraska",4613,690,477,389,312,282,284,189,435,431,363,313,282,242,158,152,233,178,285,227,224,202,891,495,607,432,0,221,62,103,0,221,0,221
0500000US32003,32003,"Clark County, Nevada",143876,4011,7933,1592,5226,1342,4994,1046,9834,1990,10952,1792,9019,1785,9238,1921,9446,1767,10793,2186,14879,2259,17382,2117,18257,2326,8227,1606,3461,1108,2893,937,1342,904
0500000US32031,32031,"Washoe County, Nevada",24591,1641,1919,854,1722,714,1166,571,2600,1090,2129,1001,1930,995,1375,693,1855,988,447,305,2730,1002,1961,777,2727,933,525,302,693,439,580,526,232,217
0500000US33011,33011,"Hillsborough County, New Hampshire",5854,906,298,315,143,171,411,390,372,375,341,318,532,455,123,158,863,697,426,388,395,297,880,648,0,253,240,254,539,520,186,230,105,174
0500000US34001,34001,"Atlantic County, New Jersey",11012,1200,1357,618,527,387,762,646,605,510,646,416,709,459,599,399,1187,584,653,432,1058,473,452,341,1331,545,403,324,482,469,157,189,84,151
0500000US34003,34003,"Bergen County, New Jersey",42440,2181,842,476,1402,830,1858,705,1943,913,2388,791,1338,644,2855,1269,1961,805,2632,1098,3676,877,5308,1184,5957,1206,3654,1005,1748,663,2915,872,1963,813
0500000US34005,34005,"Burlington County, New Jersey",6481,941,350,305,174,176,10,17,314,250,157,181,208,222,47,83,1046,546,333,389,1040,635,348,269,1055,447,633,433,291,227,331,249,144,215
0500000US34007,34007,"Camden County, New Jersey",16948,1288,2107,791,1079,439,929,492,1811,562,1360,618,780,513,1169,447,482,364,349,292,1369,563,1118,474,1664,679,1009,532,690,521,464,446,568,350
0500000US34011,34011,"Cumberland County, New Jersey",9488,1184,1043,569,1049,627,262,269,737,600,287,228,531,311,123,131,593,525,566,457,1513,659,1072,578,660,452,691,443,54,93,258,306,49,89
0500000US34013,34013,"Essex County, New Jersey",46834,2019,5339,1282,2140,764,2684,940,3254,982,3077,880,4296,1244,2872,849,1874,686,2350,821,3472,931,3771,1132,5194,1140,3398,1113,1084,482,896,399,1133,526
0500000US34017,34017,"Hudson County, New Jersey",86116,2268,10481,1796,5531,1376,5913,1459,5772,1353,5206,1512,5945,1447,4403,1300,4961,1192,2974,962,7854,1314,8854,1398,6738,1131,4339,1120,2942,903,3197,876,1006,460
0500000US34021,34021,"Mercer County, New Jersey",11486,1255,204,152,259,245,549,330,658,349,332,249,947,589,807,458,569,363,239,223,1438,531,1466,775,1867,635,1022,513,100,117,607,407,422,273
0500000US34023,34023,"Middlesex County, New Jersey",40244,2051,3126,1014,1467,699,1832,764,1877,790,2168,879,2533,1034,2358,766,1712,672,1548,582,3626,1129,4129,1150,5353,1345,4677,1115,1731,606,1624,688,483,291
0500000US34025,34025,"Monmouth County, New Jersey",14369,1190,1265,588,649,424,840,493,701,468,588,375,763,409,352,273,1056,524,893,502,950,514,1403,517,2629,753,807,307,725,438,461,309,287,211
0500000US34027,34027,"Morris County, New Jersey",14662,1338,363,311,293,295,523,317,644,515,396,393,770,429,1177,699,494,407,993,495,900,451,2332,862,1952,706,1079,531,659,443,1211,468,876,426
0500000US34029,34029,"Ocean County, New Jersey",11450,1058,479,332,469,352,123,122,382,275,906,536,0,277,634,415,746,508,1198,583,1259,523,1240,699,1908,767,685,340,419,327,688,400,314,229
0500000US34031,34031,"Passaic County, New Jersey",46651,1891,4244,1027,3367,1038,4441,1201,3716,1147,3340,1071,3516,983,2538,839,3165,1041,1551,626,3472,778,4225,1219,3488,886,2658,728,968,495,936,584,1026,552
0500000US34035,34035,"Somerset County, New Jersey",10255,1218,306,274,139,187,270,252,324,307,57,89,224,273,946,645,301,369,645,500,937,489,1324,639,1985,831,1294,607,356,300,798,554,349,276
0500000US34039,34039,"Union County, New Jersey",37793,1922,2717,761,1495,624,1997,816,1510,605,1872,656,2384,787,2128,778,1908,672,821,508,4137,1167,4848,1149,5604,1130,2653,750,1470,515,1929,712,320,219
0500000US35001,35001,"Bernalillo County, New Mexico",102377,2743,10200,1736,6851,1376,6906,1369,7857,1610,6554,1297,7068,1572,6732,1392,5924,1475,4584,1019,8263,1580,10499,1729,9881,1422,4174,1054,3569,1008,2217,657,1098,404
0500000US35013,35013,"Dona Ana County, New Mexico",41065,1519,4525,1139,5631,1169,3419,1179,4173,1335,3370,1043,2959,1061,2084,745,1607,641,1899,879,2278,867,3172,950,3216,810,1280,626,620,406,738,443,94,107
0500000US35043,35043,"Sandoval County, New Mexico",13325,947,1137,554,1031,535,457,450,1103,620,408,274,350,282,609,371,503,266,874,379,1207,508,1718,607,1976,747,991,515,718,470,243,202,0,279
0500000US35045,35045,"San Juan County, New Mexico",6125,848,67,113,173,180,417,423,365,393,758,525,563,466,233,303,552,485,210,254,304,258,970,534,783,455,409,347,271,244,0,279,50,88
0500000US35049,35049,"Santa Fe County, New Mexico",22223,1562,1631,599,1390,483,1510,644,1357,586,1452,606,1160,440,748,384,1125,461,792,421,2231,710,2722,840,2653,733,1522,544,892,453,837,470,201,196
0500000US35061,35061,"Valencia County, New Mexico",13566,1122,1274,589,1229,622,707,361,681,425,1269,562,1528,817,580,421,435,370,626,395,1198,458,1047,588,1464,462,586,417,671,551,222,263,49,89
0500000US36005,36005,"Bronx County, New York",232828,4156,48638,3938,24251,2376,20015,2071,16205,1841,13624,1835,12849,1999,11037,1966,12577,1804,9445,1999,16190,2220,18347,2193,14034,2194,7731,1601,3487,954,2831,709,1567,684
0500000US36027,36027,"Dutchess County, New York",8065,801,881,522,580,475,524,420,448,388,0,277,95,119,1106,723,528,352,500,412,365,359,483,389,934,528,596,378,406,352,232,230,387,253
0500000US36029,36029,"Erie County, New York",11995,958,3429,1024,802,435,1177,624,341,313,642,411,880,358,405,249,308,227,203,165,663,360,931,457,758,302,560,368,230,204,478,385,188,196
0500000US36047,36047,"Kings County, New York",158994,3656,27620,2657,11964,1680,12048,2046,12341,1793,7353,1467,9556,1695,7995,1383,9612,1366,7134,1355,12355,2228,13551,2003,12019,1455,6498,1579,2983,971,3497,1075,2468,811
0500000US36055,36055,"Monroe County, New York",13144,1250,2191,721,1070,487,1452,856,782,384,676,356,1454,675,1253,621,700,411,427,345,490,381,432,248,1273,664,368,250,163,162,287,258,126,164
0500000US36059,36059,"Nassau County, New York",37973,1671,1679,656,1343,602,1021,439,1595,667,927,455,1166,617,2476,966,1697,683,2002,675,2398,1012,4540,1245,5162,1190,4226,1015,2868,816,3074,860,1799,491
0500000US36061,36061,"New York County, New York",140739,4473,27013,2945,14878,2037,13356,2220,9074,1553,8811,1657,8121,1581,7094,1500,5475,1205,4616,1326,8340,1440,9451,1696,9968,1634,4891,1106,2540,951,3867,1056,3244,916
0500000US36067,36067,"Onondaga County, New York",3332,597,327,224,362,241,473,357,266,241,52,89,385,254,212,193,162,112,227,243,189,163,91,126,138,147,186,177,185,222,41,66,36,60
0500000US36071,36071,"Orange County, New York",15461,1368,342,304,281,289,76,92,795,434,771,553,716,455,929,560,682,371,831,528,899,485,1445,691,2392,701,2097,751,1385,595,1444,635,376,373
0500000US36081,36081,"Queens County, New York",178773,3831,13723,2191,8888,1698,11519,2016,10238,1856,9260,1736,10496,1934,10441,2001,8448,1474,8753,1850,16084,2210,22929,2756,21977,2474,11123,1781,5615,1395,7087,1538,2192,611
0500000US36085,36085,"Richmond County, New York",20765,1692,2770,1033,763,438,1004,456,921,602,572,342,1445,811,1033,708,706,528,318,320,889,565,2490,929,3761,965,1203,654,925,503,1571,746,394,395
0500000US36087,36087,"Rockland County, New York",10339,940,177,191,189,168,648,478,93,138,291,362,767,416,54,90,721,454,291,250,1188,565,984,454,1243,581,1221,494,932,508,1323,568,217,162
0500000US36103,36103,"Suffolk County, New York",42441,2376,1418,636,1848,716,1288,674,1345,603,1555,767,2229,922,1771,766,1919,775,2479,925,3512,1082,5665,1321,5633,1291,4745,1074,3154,984,2731,762,1149,481
0500000US36119,36119,"Westchester County, New York",53851,2388,4723,1247,1811,810,2270,746,4290,1152,3060,1193,3368,1034,3319,1040,2829,986,3095,1080,3923,1170,7348,1474,5994,1213,3381,1112,1049,472,1235,638,2156,810
0500000US37051,37051,"Cumberland County, North Carolina",6013,714,689,449,147,235,212,250,209,164,399,230,453,250,768,506,497,384,310,222,471,275,1146,464,379,250,248,250,35,59,50,86,0,289
0500000US37063,37063,"Durham County, North Carolina",9654,1003,799,638,701,674,324,296,702,607,1390,831,632,587,1263,726,961,602,410,450,385,398,808,534,526,460,509,356,82,138,162,218,0,289
0500000US37067,37067,"Forsyth County, North Carolina",9323,1018,209,223,727,562,863,650,1184,737,924,492,1381,800,394,297,661,507,343,234,1115,700,864,652,419,303,149,167,0,289,0,289,90,153
0500000US37081,37081,"Guilford County, North Carolina",9139,990,192,231,558,408,843,564,511,372,1257,595,1135,679,898,574,722,628,119,145,613,381,1143,573,285,300,274,338,229,204,132,217,228,277
0500000US37119,37119,"Mecklenburg County, North Carolina",28865,1741,1317,587,1258,658,2216,853,2930,1032,2201,896,2782,1017,1740,717,1429,745,2276,1019,2605,873,2930,1009,2416,902,1354,748,572,454,509,397,330,318
0500000US37183,37183,"Wake County, North Carolina",19573,1631,564,294,1482,612,1923,768,2022,786,1447,891,1693,737,1546,881,1385,720,586,416,1124,543,2127,831,2061,646,537,324,197,212,600,428,279,209
0500000US39035,39035,"Cuyahoga County, Ohio",18041,1250,2336,605,1800,767,1393,608,1094,550,1191,641,1200,607,897,453,1467,653,634,397,967,545,1577,637,1112,494,1468,624,235,159,174,161,496,377
0500000US39049,39049,"Franklin County, Ohio",12447,1090,1377,636,970,522,957,549,716,338,492,308,1553,847,861,580,712,478,468,367,1141,608,1022,572,521,323,661,389,342,284,390,384,264,205
0500000US39061,39061,"Hamilton County, Ohio",3566,719,500,374,413,323,365,316,335,333,452,401,157,158,24,41,158,141,0,265,0,265,361,248,508,255,52,95,11,21,147,147,83,86
0500000US39093,39093,"Lorain County, Ohio",7243,798,1336,557,511,252,210,189,815,464,243,201,102,133,519,343,459,270,543,362,989,421,873,381,344,197,188,170,111,129,0,265,0,265
0500000US39095,39095,"Lucas County, Ohio",7142,678,1560,680,428,288,484,309,422,374,378,283,435,321,585,359,255,204,367,254,432,294,761,435,531,305,71,119,176,290,113,153,144,182
0500000US40109,40109,"Oklahoma County, Oklahoma",25513,1399,2184,787,1180,637,3013,1012,2630,810,2279,900,2175,925,1653,655,1236,620,1139,652,2237,949,2486,767,1628,619,699,485,613,432,261,253,100,118
0500000US40143,40143,"Tulsa County, Oklahoma",18067,1433,1137,597,709,418,1292,619,2496,941,1437,643,1701,792,2050,794,1033,739,629,351,1593,810,796,520,2067,828,614,374,0,248,312,246,201,188
0500000US41005,41005,"Clackamas County, Oregon",6262,1173,696,704,133,163,13,23,218,262,83,138,262,337,97,123,706,461,674,541,93,121,468,444,1277,759,411,323,177,174,739,603,215,210
0500000US41039,41039,"Lane County, Oregon",6756,941,1200,563,357,236,518,351,742,400,394,370,249,233,576,317,712,469,182,145,631,319,607,379,225,201,116,112,124,129,0,275,123,154
0500000US41047,41047,"Marion County, Oregon",17233,1311,1197,598,614,464,701,532,1849,773,1087,640,1581,684,946,468,1312,651,1043,625,2314,925,1492,672,2653,979,353,379,0,275,0,275,91,156
0500000US41051,41051,"Multnomah County, Oregon",20408,1892,1408,653,1664,710,1877,826,1884,862,2904,1025,740,451,1190,703,1057,707,455,358,1628,904,2017,745,1351,749,800,452,681,542,281,237,471,425
0500000US41059,41059,"Umatilla County, Oregon",3777,529,469,440,67,102,489,318,591,356,164,166,352,348,296,209,341,294,14,24,462,295,276,261,206,166,0,275,0,275,0,275,50,89
0500000US41067,41067,"Washington County, Oregon",17369,1520,222,260,2131,971,1291,642,1575,870,1200,623,1121,548,1394,657,891,478,1239,556,1956,730,1787,785,1374,581,429,339,579,402,0,275,180,296
0500000US42003,42003,"Allegheny County, Pennsylvania",6510,1097,825,613,563,342,213,243,490,393,539,445,345,459,161,164,567,523,92,86,400,307,770,499,648,418,299,238,181,299,70,127,347,337
0500000US42011,42011,"Berks County, Pennsylvania",16680,1187,2803,885,1865,679,1373,734,2165,830,1077,488,1085,524,723,492,1264,566,633,364,1526,671,1261,540,498,333,145,127,117,202,62,99,83,118
0500000US42017,42017,"Bucks County, Pennsylvania",6683,788,202,211,84,116,365,338,0,242,437,322,461,385,375,359,172,201,440,434,1131,768,816,448,458,325,602,368,262,261,344,287,534,349
0500000US42029,42029,"Chester County, Pennsylvania",5188,816,370,264,67,112,0,242,233,296,231,277,290,278,426,290,380,350,253,293,246,191,325,241,1060,543,454,292,393,186,282,276,178,187
0500000US42043,42043,"Dauphin County, Pennsylvania",5133,585,959,438,267,239,260,253,527,336,543,383,345,271,110,149,0,242,85,110,753,429,408,376,435,448,246,251,58,96,58,99,79,132
0500000US42045,42045,"Delaware County, Pennsylvania",3388,481,501,254,258,259,246,204,296,219,91,110,71,83,222,208,301,302,178,179,109,124,240,201,432,260,50,85,48,87,123,121,222,150
0500000US42071,42071,"Lancaster County, Pennsylvania",10536,915,1286,510,799,447,442,359,1233,576,473,390,1198,606,732,440,658,494,678,412,904,413,702,437,703,332,378,292,317,380,33,57,0,242
0500000US42077,42077,"Lehigh County, Pennsylvania",15713,1230,3113,850,1259,537,561,352,1683,804,1303,682,644,396,801,426,1203,543,736,434,1253,505,1461,633,996,480,514,478,146,155,40,65,0,242
0500000US42079,42079,"Luzerne County, Pennsylvania",3831,475,639,326,389,383,195,159,357,275,320,265,344,297,333,259,108,110,229,239,362,229,245,168,167,170,67,75,0,242,0,242,76,91
0500000US42091,42091,"Montgomery County, Pennsylvania",6340,725,432,301,200,230,242,193,556,389,123,161,351,416,368,258,571,416,335,243,202,259,713,360,639,372,359,281,415,266,542,345,292,278
0500000US42095,42095,"Northampton County, Pennsylvania",8026,777,880,422,475,362,451,332,571,319,973,602,540,442,690,445,509,308,38,66,666,457,914,461,565,369,324,231,242,352,147,142,41,75
0500000US42101,42101,"Philadelphia County, Pennsylvania",52819,2414,11552,1837,3677,989,5147,1099,4412,1464,3044,926,3312,1307,1800,718,2180,862,2962,969,2520,745,3946,1040,3976,1161,2627,957,1054,661,430,296,180,187
0500000US42133,42133,"York County, Pennsylvania",4898,904,409,357,633,443,252,216,735,564,92,184,517,365,84,137,63,86,129,136,785,486,593,518,226,209,135,159,34,138,133,216,78,112
0500000US44007,44007,"Providence County, Rhode Island",31181,1852,5892,1303,2377,817,2838,951,1449,695,2208,942,1800,882,3438,1062,1479,621,1094,587,1465,731,2996,1131,1752,656,969,488,305,209,686,511,433,412
0500000US45045,45045,"Greenville County, South Carolina",9675,1335,1206,743,649,472,1354,825,1771,844,806,494,697,353,352,252,533,453,401,310,613,506,350,295,616,554,227,217,29,52,71,121,0,287
0500000US47037,47037,"Davidson County, Tennessee",12684,1060,1741,739,398,263,1235,644,813,449,1753,693,924,527,1048,520,756,514,403,323,950,432,949,486,585,402,430,385,469,300,37,60,193,192
0500000US47157,47157,"Shelby County, Tennessee",10923,1041,669,481,768,487,2036,1006,661,469,994,622,814,495,817,486,623,397,432,412,610,358,767,517,427,372,605,523,328,247,40,67,332,274
0500000US48027,48027,"Bell County, Texas",15191,1483,966,533,689,473,818,504,883,432,1375,634,1383,646,1635,645,445,351,786,516,1611,626,2299,869,1233,563,771,461,140,228,157,167,0,291
0500000US48029,48029,"Bexar County, Texas",282075,4928,34395,3606,18398,2570,18622,1957,23672,3057,17024,1974,17550,2407,17589,2533,16439,2222,12971,1927,22190,2645,26207,2694,28095,3034,13984,1678,5486,1086,6036,1216,3417,964
0500000US48039,48039,"Brazoria County, Texas",22440,1436,1499,555,949,488,1420,707,1363,600,653,465,1969,957,1435,673,965,667,678,516,2285,992,3035,948,1857,592,2062,688,671,601,1269,579,330,271
0500000US48041,48041,"Brazos County, Texas",9713,1109,1059,469,778,454,649,497,969,538,478,324,1304,794,678,397,599,384,122,194,683,307,1020,538,776,431,148,140,65,112,316,292,69,108
0500000US48061,48061,"Cameron County, Texas",93730,2821,17588,2135,10882,2007,8061,1409,7002,1437,6920,1531,5519,1246,4806,1051,4941,1166,3532,848,6092,1135,6128,1253,6235,1314,3253,926,813,408,1195,558,763,404
0500000US48085,48085,"Collin County, Texas",26485,1742,1120,540,1408,781,1591,867,1864,835,1376,703,1570,699,1805,850,1138,599,1778,828,2213,735,2762,775,2909,898,2556,796,766,357,965,415,664,349
0500000US48091,48091,"Comal County, Texas",7304,974,603,337,93,163,106,135,629,456,191,237,505,401,674,511,886,636,214,188,502,414,1209,681,683,371,499,333,174,164,189,147,147,224
0500000US48113,48113,"Dallas County, Texas",250157,4906,12265,2086,13380,1921,24697,2365,28085,3120,18940,2922,21398,2786,19912,2653,15082,2314,15906,2366,23269,2781,21246,2732,19256,2556,7656,1693,3913,1151,3113,969,2039,703
0500000US48121,48121,"Denton County, Texas",28243,1899,863,428,1001,576,1473,683,1879,700,1604,662,2660,1049,2185,843,1844,804,1294,574,2588,831,2902,836,3190,822,1883,838,891,465,589,291,1397,776
0500000US48135,48135,"Ector County, Texas",19996,968,1254,589,1204,580,1399,608,1195,570,1486,656,1199,417,804,484,777,451,1041,458,1929,821,2782,816,2214,794,1285,566,621,399,582,350,224,295
0500000US48139,48139,"Ellis County, Texas",8288,740,215,189,217,279,531,290,615,458,1172,621,132,150,530,398,790,656,649,423,527,423,648,412,1275,610,646,340,311,224,0,291,30,50
0500000US48141,48141,"El Paso County, Texas",179275,2850,21873,1980,17894,2268,16787,1990,15013,2001,11175,1671,11973,1589,8784,1518,10093,1560,7933,1263,14153,1868,14470,1784,14760,1884,7393,1300,2582,737,2836,847,1556,568
0500000US48157,48157,"Fort Bend County, Texas",27700,1758,861,418,1202,571,1523,659,1105,503,1471,562,1800,676,1549,503,2066,755,1311,490,2359,715,3007,817,3932,1033,2074,695,1605,591,1175,426,660,274
0500000US48167,48167,"Galveston County, Texas",17585,1404,906,568,720,442,902,605,1677,656,744,463,1626,708,827,516,498,285,1277,614,1172,593,1595,649,2126,766,1714,735,102,146,788,483,911,515
0500000US48183,48183,"Gregg County, Texas",3927,594,281,285,194,197,362,276,611,417,222,197,479,348,136,199,140,143,280,213,358,274,383,291,398,250,83,137,0,291,0,291,0,291
0500000US48187,48187,"Guadalupe County, Texas",10305,981,935,507,596,349,719,386,757,419,446,312,503,408,333,271,424,393,352,345,662,429,1393,708,1792,739,838,474,319,234,236,199,0,291
0500000US48201,48201,"Harris County, Texas",441083,6057,27839,2851,24400,2687,34828,2853,40738,4380,32228,3291,32896,3604,31484,2966,23917,2573,24329,3126,39978,3466,41735,2929,44190,3188,18576,2217,9266,1934,8417,1636,6262,1374
0500000US48209,48209,"Hays County, Texas",11780,1111,1360,730,1098,570,698,380,674,374,566,377,442,339,467,254,655,415,406,347,575,406,1061,480,1893,667,952,433,677,503,181,269,75,95
0500000US48215,48215,"Hidalgo County, Texas",178817,3852,33909,3394,18201,2516,14899,2510,14826,2274,12859,2329,10632,1870,8854,1742,8076,1585,6388,1503,11374,1596,11502,1620,12580,2127,7285,1387,2748,790,2103,783,2581,804
0500000US48245,48245,"Jefferson County, Texas",9566,1941,681,384,1060,510,800,452,378,220,575,382,778,398,462,329,521,378,358,239,294,287,1387,719,735,385,947,596,143,157,306,309,141,164
0500000US48251,48251,"Johnson County, Texas",5826,824,387,255,232,199,174,206,352,347,311,335,810,510,450,331,482,358,772,592,369,314,362,247,714,468,132,132,158,153,49,86,72,87
0500000US48303,48303,"Lubbock County, Texas",24756,1488,2603,895,1360,645,3156,941,1659,693,2008,740,2045,783,1079,546,1167,688,1603,735,2512,906,2443,970,2036,925,581,331,193,186,311,255,0,291
0500000US48309,48309,"McLennan County, Texas",13166,1119,1104,473,1532,722,1555,499,1506,652,1195,510,504,327,1241,640,499,347,569,402,425,244,1306,596,800,424,246,187,97,116,323,260,264,277
0500000US48329,48329,"Midland County, Texas",13511,870,754,394,733,521,741,429,924,514,578,359,747,581,795,543,824,509,946,530,1226,533,1655,641,2026,812,795,429,415,375,205,212,147,172
0500000US48339,48339,"Montgomery County, Texas",21063,1401,1162,680,626,322,1526,750,1764,865,1222,752,786,510,1663,738,2318,850,1415,771,2173,895,1950,890,1376,572,1488,646,753,508,408,262,433,331
0500000US48355,48355,"Nueces County, Texas",61487,2247,5981,1247,5294,1126,4287,1122,4802,1213,4332,1112,3940,1053,2426,832,3652,1186,3441,867,5285,1264,5217,1130,4986,1098,3374,1103,1617,670,1767,910,1086,591
0500000US48375,48375,"Potter County, Texas",10343,972,1664,754,702,412,499,305,1385,547,583,367,314,216,522,351,842,488,554,324,616,448,905,436,1127,610,521,414,0,291,47,83,62,107
0500000US48381,48381,"Randall County, Texas",4575,747,240,272,170,200,260,215,287,199,386,311,436,354,178,219,165,166,382,276,168,183,708,433,778,394,337,324,80,85,0,291,0,291
0500000US48409,48409,"San Patricio County, Texas",11396,884,1507,552,1052,517,1084,510,443,324,333,242,1144,649,628,384,240,180,626,371,576,417,1685,665,1253,555,579,491,97,113,110,166,39,70
0500000US48423,48423,"Smith County, Texas",6394,893,48,86,591,482,1026,591,576,405,678,465,355,267,554,401,334,216,933,541,556,375,411,280,255,246,0,291,49,85,28,53,0,291
0500000US48439,48439,"Tarrant County, Texas",118188,3002,6905,1700,4986,1299,8212,1583,8552,1623,8422,1606,8864,1678,8845,1865,8005,1474,5576,1341,11516,1599,11482,1707,13430,2292,7102,1573,3383,956,2002,690,906,414
0500000US48441,48441,"Taylor County, Texas",8445,801,905,564,938,534,369,338,659,462,393,267,1321,694,691,449,349,268,490,534,634,389,875,533,553,356,60,100,128,204,0,291,80,138
0500000US48451,48451,"Tom Green County, Texas",11696,1076,654,413,1089,642,522,426,1160,482,1059,598,1089,637,738,511,204,167,535,407,2402,1005,1169,721,534,419,182,186,223,228,63,109,73,119
0500000US48453,48453,"Travis County, Texas",101978,2917,6752,1428,4865,1245,5276,1158,8528,1911,6970,1893,7466,1496,7426,1539,5296,1110,4935,1132,9794,1736,11041,1979,11054,1941,4726,1171,3484,971,2353,774,2012,704
0500000US48469,48469,"Victoria County, Texas",11285,936,1217,562,723,464,861,453,907,612,1057,574,283,290,798,567,482,474,337,310,968,584,1375,682,1275,663,352,265,439,322,0,291,211,312
0500000US48479,48479,"Webb County, Texas",59945,1538,6468,1060,5536,913,5208,1022,3885,1026,3803,962,3923,1011,4373,1138,2882,956,2650,765,4542,1192,3887,1028,5846,981,3075,1011,2309,805,860,432,698,377
0500000US48485,48485,"Wichita County, Texas",5279,702,308,333,868,510,466,425,418,351,316,277,429,323,481,380,114,142,414,337,474,429,428,429,268,322,145,191,0,291,150,148,0,291
0500000US48491,48491,"Williamson County, Texas",19322,1710,532,345,583,405,631,445,1131,707,670,338,1078,651,1566,874,835,516,1034,636,2761,831,2098,561,2860,953,1124,453,1192,601,892,583,335,361
0500000US49011,49011,"Davis County, Utah",5236,595,234,208,555,408,217,217,323,273,177,203,376,214,227,197,131,145,141,168,482,246,700,305,1038,349,260,219,172,144,81,133,122,150
0500000US49035,49035,"Salt Lake County, Utah",42315,2126,2978,976,1981,669,2068,868,1896,840,2353,828,4314,1085,2302,868,3449,1031,2914,884,4643,1124,4362,931,4357,1171,2954,817,1037,576,327,220,380,341
